player_url,season_end_year,target_market_value,method
https://www.transfermarkt.com/andres-tello/profil/spieler/331389,2025,350000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andrew-irving/profil/spieler/430310,2019,200000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andrew-irving/profil/spieler/430310,2020,325000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andrew-irving/profil/spieler/430310,2021,500000.0,Method 1: June
https://www.transfermarkt.com/andrew-irving/profil/spieler/430310,2022,400000.0,Method 1: June
https://www.transfermarkt.com/andrew-irving/profil/spieler/430310,2023,800000.0,Method 1: June
https://www.transfermarkt.com/andrew-irving/profil/spieler/430310,2024,2000000.0,Method 3: Apr-May
https://www.transfermarkt.com/andrew-irving/profil/spieler/430310,2025,5000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andrew-moran/profil/spieler/724537,2022,300000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andrew-moran/profil/spieler/724537,2023,300000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andrew-moran/profil/spieler/724537,2024,3000000.0,Method 3: Apr-May
https://www.transfermarkt.com/andrew-moran/profil/spieler/724537,2025,3000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andrew-omobamidele/profil/spieler/621993,2021,1200000.0,Method 1: June
https://www.transfermarkt.com/andrew-omobamidele/profil/spieler/621993,2022,1200000.0,Method 1: June
https://www.transfermarkt.com/andrew-omobamidele/profil/spieler/621993,2023,6000000.0,Method 1: June
https://www.transfermarkt.com/andrew-omobamidele/profil/spieler/621993,2024,11000000.0,Method 3: Apr-May
https://www.transfermarkt.com/andrew-omobamidele/profil/spieler/621993,2025,11000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803,2019,60000000.0,Method 1: June
https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803,2020,64000000.0,Method 3: Apr-May
https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803,2021,65000000.0,Method 3: Apr-May
https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803,2022,65000000.0,Method 1: June
https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803,2023,40000000.0,Method 1: June
https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803,2024,30000000.0,Method 3: Apr-May
https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803,2025,25000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andrew-surman/profil/spieler/29975,2019,2500000.0,Method 1: June
https://www.transfermarkt.com/andrew-surman/profil/spieler/29975,2020,1600000.0,Method 3: Apr-May
https://www.transfermarkt.com/andrew-surman/profil/spieler/29975,2021,1000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andrey-galabinov/profil/spieler/67639,2019,750000.0,Method 1: June
https://www.transfermarkt.com/andrey-galabinov/profil/spieler/67639,2020,400000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andrey-galabinov/profil/spieler/67639,2021,700000.0,Method 1: June
https://www.transfermarkt.com/andrey-galabinov/profil/spieler/67639,2022,500000.0,Method 1: June
https://www.transfermarkt.com/andrey-galabinov/profil/spieler/67639,2023,300000.0,Method 1: June
https://www.transfermarkt.com/andrey-galabinov/profil/spieler/67639,2024,75000.0,Method 1: June
https://www.transfermarkt.com/andrey-lunev/profil/spieler/112541,2019,10500000.0,Method 1: June
https://www.transfermarkt.com/andrey-lunev/profil/spieler/112541,2020,6500000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andrey-lunev/profil/spieler/112541,2021,5000000.0,Method 3: Apr-May
https://www.transfermarkt.com/andrey-lunev/profil/spieler/112541,2022,2500000.0,Method 1: June
https://www.transfermarkt.com/andrey-lunev/profil/spieler/112541,2023,1200000.0,Method 1: June
https://www.transfermarkt.com/andrey-lunev/profil/spieler/112541,2024,1000000.0,Method 1: June
https://www.transfermarkt.com/andrey-lunev/profil/spieler/112541,2025,1500000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andrey-santos/profil/spieler/743600,2022,5000000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andrey-santos/profil/spieler/743600,2023,15000000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andrey-santos/profil/spieler/743600,2024,15000000.0,Method 1: June
https://www.transfermarkt.com/andrey-santos/profil/spieler/743600,2025,21500000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andri-fannar-baldursson/profil/spieler/464446,2020,800000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andri-fannar-baldursson/profil/spieler/464446,2021,1000000.0,Method 1: June
https://www.transfermarkt.com/andri-fannar-baldursson/profil/spieler/464446,2022,600000.0,Method 1: June
https://www.transfermarkt.com/andri-fannar-baldursson/profil/spieler/464446,2023,500000.0,Method 1: June
https://www.transfermarkt.com/andri-fannar-baldursson/profil/spieler/464446,2024,1800000.0,Method 1: June
https://www.transfermarkt.com/andri-fannar-baldursson/profil/spieler/464446,2025,900000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andrija-balic/profil/spieler/316111,2019,2000000.0,Method 1: June
https://www.transfermarkt.com/andrija-balic/profil/spieler/316111,2020,900000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andrija-balic/profil/spieler/316111,2021,1000000.0,Method 1: June
https://www.transfermarkt.com/andrija-balic/profil/spieler/316111,2022,600000.0,Method 1: June
https://www.transfermarkt.com/andrija-balic/profil/spieler/316111,2023,500000.0,Method 1: June
https://www.transfermarkt.com/andrija-balic/profil/spieler/316111,2024,200000.0,Method 1: June
https://www.transfermarkt.com/andriy-lunin/profil/spieler/404839,2019,7500000.0,Method 1: June
https://www.transfermarkt.com/andriy-lunin/profil/spieler/404839,2020,2700000.0,Method 3: Apr-May
https://www.transfermarkt.com/andriy-lunin/profil/spieler/404839,2021,3000000.0,Method 3: Apr-May
https://www.transfermarkt.com/andriy-lunin/profil/spieler/404839,2022,2500000.0,Method 1: June
https://www.transfermarkt.com/andriy-lunin/profil/spieler/404839,2023,5000000.0,Method 1: June
https://www.transfermarkt.com/andriy-lunin/profil/spieler/404839,2024,25000000.0,Method 1: June
https://www.transfermarkt.com/andriy-lunin/profil/spieler/404839,2025,20000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andriy-yarmolenko/profil/spieler/69015,2019,20000000.0,Method 1: June
https://www.transfermarkt.com/andriy-yarmolenko/profil/spieler/69015,2020,9500000.0,Method 3: Apr-May
https://www.transfermarkt.com/andriy-yarmolenko/profil/spieler/69015,2021,4000000.0,Method 3: Apr-May
https://www.transfermarkt.com/andriy-yarmolenko/profil/spieler/69015,2022,2500000.0,Method 1: June
https://www.transfermarkt.com/andriy-yarmolenko/profil/spieler/69015,2023,2000000.0,Method 3: Apr-May
https://www.transfermarkt.com/andriy-yarmolenko/profil/spieler/69015,2024,2000000.0,Method 1: June
https://www.transfermarkt.com/andriy-yarmolenko/profil/spieler/69015,2025,1500000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andros-townsend/profil/spieler/61842,2019,15000000.0,Method 1: June
https://www.transfermarkt.com/andros-townsend/profil/spieler/61842,2020,9500000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andros-townsend/profil/spieler/61842,2021,7000000.0,Method 1: June
https://www.transfermarkt.com/andros-townsend/profil/spieler/61842,2022,5000000.0,Method 1: June
https://www.transfermarkt.com/andros-townsend/profil/spieler/61842,2023,1500000.0,Method 1: June
https://www.transfermarkt.com/andros-townsend/profil/spieler/61842,2024,1800000.0,Method 3: Apr-May
https://www.transfermarkt.com/andros-townsend/profil/spieler/61842,2025,1300000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andu-kelati/profil/spieler/719694,2020,25000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andu-kelati/profil/spieler/719694,2021,75000.0,Method 1: June
https://www.transfermarkt.com/andu-kelati/profil/spieler/719694,2022,75000.0,Method 1: June
https://www.transfermarkt.com/andu-kelati/profil/spieler/719694,2023,175000.0,Method 1: June
https://www.transfermarkt.com/andu-kelati/profil/spieler/719694,2024,300000.0,Method 1: June
https://www.transfermarkt.com/andu-kelati/profil/spieler/719694,2025,800000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andy-carroll/profil/spieler/48066,2019,8000000.0,Method 1: June
https://www.transfermarkt.com/andy-carroll/profil/spieler/48066,2020,3200000.0,Method 3: Apr-May
https://www.transfermarkt.com/andy-carroll/profil/spieler/48066,2021,1500000.0,Method 1: June
https://www.transfermarkt.com/andy-carroll/profil/spieler/48066,2022,600000.0,Method 3: Apr-May
https://www.transfermarkt.com/andy-carroll/profil/spieler/48066,2023,300000.0,Method 1: June
https://www.transfermarkt.com/andy-carroll/profil/spieler/48066,2024,250000.0,Method 1: June
https://www.transfermarkt.com/andy-delort/profil/spieler/122797,2019,12500000.0,Method 1: June
https://www.transfermarkt.com/andy-delort/profil/spieler/122797,2020,13000000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andy-delort/profil/spieler/122797,2021,16000000.0,Method 1: June
https://www.transfermarkt.com/andy-delort/profil/spieler/122797,2022,13000000.0,Method 3: Apr-May
https://www.transfermarkt.com/andy-delort/profil/spieler/122797,2023,7000000.0,Method 1: June
https://www.transfermarkt.com/andy-delort/profil/spieler/122797,2024,5000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andy-diouf/profil/spieler/711976,2021,250000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andy-diouf/profil/spieler/711976,2022,500000.0,Method 3: Apr-May
https://www.transfermarkt.com/andy-diouf/profil/spieler/711976,2023,7000000.0,Method 1: June
https://www.transfermarkt.com/andy-diouf/profil/spieler/711976,2024,9000000.0,Method 1: June
https://www.transfermarkt.com/andy-diouf/profil/spieler/711976,2025,10000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andy-lonergan/profil/spieler/14044,2019,250000.0,Method 1: June
https://www.transfermarkt.com/andy-lonergan/profil/spieler/14044,2020,250000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andy-lonergan/profil/spieler/14044,2021,250000.0,Method 1: June
https://www.transfermarkt.com/andy-lonergan/profil/spieler/14044,2022,250000.0,Method 1: June
https://www.transfermarkt.com/andy-lonergan/profil/spieler/14044,2023,150000.0,Method 1: June
https://www.transfermarkt.com/andy-lonergan/profil/spieler/14044,2024,100000.0,Method 3: Apr-May
https://www.transfermarkt.com/andy-lonergan/profil/spieler/14044,2025,50000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/andy-pelmard/profil/spieler/494236,2019,1500000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/andy-pelmard/profil/spieler/494236,2020,3600000.0,Method 3: Apr-May
https://www.transfermarkt.com/andy-pelmard/profil/spieler/494236,2021,4000000.0,Method 1: June
https://www.transfermarkt.com/andy-pelmard/profil/spieler/494236,2022,4000000.0,Method 1: June
https://www.transfermarkt.com/andy-pelmard/profil/spieler/494236,2023,4300000.0,Method 1: June
https://www.transfermarkt.com/andy-pelmard/profil/spieler/494236,2024,3500000.0,Method 1: June
https://www.transfermarkt.com/andy-pelmard/profil/spieler/494236,2025,2750000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/anel-ahmedhodzic/profil/spieler/377468,2019,100000.0,Method 1: June
https://www.transfermarkt.com/anel-ahmedhodzic/profil/spieler/377468,2020,1200000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/anel-ahmedhodzic/profil/spieler/377468,2021,4000000.0,Method 1: June
https://www.transfermarkt.com/anel-ahmedhodzic/profil/spieler/377468,2022,6000000.0,Method 3: Apr-May
https://www.transfermarkt.com/anel-ahmedhodzic/profil/spieler/377468,2023,20000000.0,Method 1: June
https://www.transfermarkt.com/anel-ahmedhodzic/profil/spieler/377468,2024,18000000.0,Method 3: Apr-May
https://www.transfermarkt.com/anel-ahmedhodzic/profil/spieler/377468,2025,18000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/ange-loic-ngatta/profil/spieler/855215,2023,150000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/ange-loic-ngatta/profil/spieler/855215,2024,150000.0,Method 1: June
https://www.transfermarkt.com/ange-loic-ngatta/profil/spieler/855215,2025,100000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/ange-nguessan/profil/spieler/804799,2022,150000.0,Method 1: June
https://www.transfermarkt.com/ange-nguessan/profil/spieler/804799,2023,200000.0,Method 1: June
https://www.transfermarkt.com/ange-nguessan/profil/spieler/804799,2024,200000.0,Method 1: June
https://www.transfermarkt.com/ange-nguessan/profil/spieler/804799,2025,200000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/ange-yoan-bonny/profil/spieler/827734,2022,400000.0,Method 1: June
https://www.transfermarkt.com/ange-yoan-bonny/profil/spieler/827734,2023,900000.0,Method 1: June
https://www.transfermarkt.com/ange-yoan-bonny/profil/spieler/827734,2024,8000000.0,Method 1: June
https://www.transfermarkt.com/ange-yoan-bonny/profil/spieler/827734,2025,17500000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angel-alarcon/profil/spieler/646739,2023,300000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angel-alarcon/profil/spieler/646739,2024,300000.0,Method 1: June
https://www.transfermarkt.com/angel-alarcon/profil/spieler/646739,2025,800000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angel-algobia/profil/spieler/638589,2021,100000.0,Method 1: June
https://www.transfermarkt.com/angel-algobia/profil/spieler/638589,2022,500000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angel-algobia/profil/spieler/638589,2023,1500000.0,Method 1: June
https://www.transfermarkt.com/angel-algobia/profil/spieler/638589,2024,800000.0,Method 1: June
https://www.transfermarkt.com/angel-algobia/profil/spieler/638589,2025,800000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angel-baena/profil/spieler/578878,2021,100000.0,Method 1: June
https://www.transfermarkt.com/angel-baena/profil/spieler/578878,2022,200000.0,Method 1: June
https://www.transfermarkt.com/angel-baena/profil/spieler/578878,2023,200000.0,Method 1: June
https://www.transfermarkt.com/angel-baena/profil/spieler/578878,2024,250000.0,Method 1: June
https://www.transfermarkt.com/angel-baena/profil/spieler/578878,2025,350000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angel-correa/profil/spieler/266807,2019,35000000.0,Method 1: June
https://www.transfermarkt.com/angel-correa/profil/spieler/266807,2020,32000000.0,Method 3: Apr-May
https://www.transfermarkt.com/angel-correa/profil/spieler/266807,2021,40000000.0,Method 1: June
https://www.transfermarkt.com/angel-correa/profil/spieler/266807,2022,45000000.0,Method 1: June
https://www.transfermarkt.com/angel-correa/profil/spieler/266807,2023,30000000.0,Method 1: June
https://www.transfermarkt.com/angel-correa/profil/spieler/266807,2024,18000000.0,Method 1: June
https://www.transfermarkt.com/angel-correa/profil/spieler/266807,2025,15000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,2019,40000000.0,Method 1: June
https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,2020,32000000.0,Method 3: Apr-May
https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,2021,20000000.0,Method 1: June
https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,2022,12000000.0,Method 3: Apr-May
https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,2023,8000000.0,Method 1: June
https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,2024,3000000.0,Method 1: June
https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,2025,3000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angel-fortuno/profil/spieler/628487,2021,400000.0,Method 1: June
https://www.transfermarkt.com/angel-fortuno/profil/spieler/628487,2022,400000.0,Method 1: June
https://www.transfermarkt.com/angel-fortuno/profil/spieler/628487,2023,300000.0,Method 1: June
https://www.transfermarkt.com/angel-fortuno/profil/spieler/628487,2024,300000.0,Method 1: June
https://www.transfermarkt.com/angel-fortuno/profil/spieler/628487,2025,300000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angel-gomes/profil/spieler/392770,2019,4000000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angel-gomes/profil/spieler/392770,2020,3600000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angel-gomes/profil/spieler/392770,2021,6000000.0,Method 3: Apr-May
https://www.transfermarkt.com/angel-gomes/profil/spieler/392770,2022,10000000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angel-gomes/profil/spieler/392770,2023,16000000.0,Method 1: June
https://www.transfermarkt.com/angel-gomes/profil/spieler/392770,2024,25000000.0,Method 1: June
https://www.transfermarkt.com/angel-gomes/profil/spieler/392770,2025,26500000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angel-jimenez/profil/spieler/713632,2021,100000.0,Method 1: June
https://www.transfermarkt.com/angel-jimenez/profil/spieler/713632,2022,100000.0,Method 1: June
https://www.transfermarkt.com/angel-jimenez/profil/spieler/713632,2023,150000.0,Method 1: June
https://www.transfermarkt.com/angel-jimenez/profil/spieler/713632,2024,150000.0,Method 1: June
https://www.transfermarkt.com/angel-jimenez/profil/spieler/713632,2025,150000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angel-montoro/profil/spieler/59551,2019,1500000.0,Method 1: June
https://www.transfermarkt.com/angel-montoro/profil/spieler/59551,2020,1200000.0,Method 3: Apr-May
https://www.transfermarkt.com/angel-montoro/profil/spieler/59551,2021,1200000.0,Method 1: June
https://www.transfermarkt.com/angel-montoro/profil/spieler/59551,2022,1000000.0,Method 1: June
https://www.transfermarkt.com/angel-montoro/profil/spieler/59551,2023,800000.0,Method 1: June
https://www.transfermarkt.com/angel-montoro/profil/spieler/59551,2024,350000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angel-ortiz/profil/spieler/933908,2022,50000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angel-ortiz/profil/spieler/933908,2023,50000.0,Method 1: June
https://www.transfermarkt.com/angel-ortiz/profil/spieler/933908,2024,200000.0,Method 1: June
https://www.transfermarkt.com/angel-ortiz/profil/spieler/933908,2025,300000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,2019,3000000.0,Method 1: June
https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,2020,6000000.0,Method 3: Apr-May
https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,2021,3000000.0,Method 1: June
https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,2022,2000000.0,Method 1: June
https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,2023,1000000.0,Method 1: June
https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,2024,400000.0,Method 1: June
https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,2025,275000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angelino/profil/spieler/277179,2019,16000000.0,Method 1: June
https://www.transfermarkt.com/angelino/profil/spieler/277179,2020,20000000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angelino/profil/spieler/277179,2021,35000000.0,Method 1: June
https://www.transfermarkt.com/angelino/profil/spieler/277179,2022,30000000.0,Method 1: June
https://www.transfermarkt.com/angelino/profil/spieler/277179,2023,12000000.0,Method 1: June
https://www.transfermarkt.com/angelino/profil/spieler/277179,2024,8000000.0,Method 1: June
https://www.transfermarkt.com/angelino/profil/spieler/277179,2025,8000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angelo-da-costa/profil/spieler/82693,2019,200000.0,Method 1: June
https://www.transfermarkt.com/angelo-da-costa/profil/spieler/82693,2020,200000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angelo-da-costa/profil/spieler/82693,2021,200000.0,Method 1: June
https://www.transfermarkt.com/angelo-fulgini/profil/spieler/250013,2019,5000000.0,Method 1: June
https://www.transfermarkt.com/angelo-fulgini/profil/spieler/250013,2020,7000000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angelo-fulgini/profil/spieler/250013,2021,12000000.0,Method 1: June
https://www.transfermarkt.com/angelo-fulgini/profil/spieler/250013,2022,9000000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angelo-fulgini/profil/spieler/250013,2023,9000000.0,Method 1: June
https://www.transfermarkt.com/angelo-fulgini/profil/spieler/250013,2024,7000000.0,Method 1: June
https://www.transfermarkt.com/angelo-fulgini/profil/spieler/250013,2025,6000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angelo-guida/profil/spieler/651206,2021,25000.0,Method 1: June
https://www.transfermarkt.com/angelo-guida/profil/spieler/651206,2022,75000.0,Method 1: June
https://www.transfermarkt.com/angelo-guida/profil/spieler/651206,2023,50000.0,Method 1: June
https://www.transfermarkt.com/angelo-guida/profil/spieler/651206,2024,50000.0,Method 1: June
https://www.transfermarkt.com/angelo-ndrecka/profil/spieler/539220,2020,50000.0,Method 1: June
https://www.transfermarkt.com/angelo-ndrecka/profil/spieler/539220,2021,50000.0,Method 1: June
https://www.transfermarkt.com/angelo-ndrecka/profil/spieler/539220,2022,75000.0,Method 1: June
https://www.transfermarkt.com/angelo-ndrecka/profil/spieler/539220,2023,275000.0,Method 1: June
https://www.transfermarkt.com/angelo-ndrecka/profil/spieler/539220,2024,275000.0,Method 1: June
https://www.transfermarkt.com/angelo-ndrecka/profil/spieler/539220,2025,200000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angelo-ogbonna/profil/spieler/48002,2019,8000000.0,Method 1: June
https://www.transfermarkt.com/angelo-ogbonna/profil/spieler/48002,2020,6500000.0,Method 3: Apr-May
https://www.transfermarkt.com/angelo-ogbonna/profil/spieler/48002,2021,2500000.0,Method 1: June
https://www.transfermarkt.com/angelo-ogbonna/profil/spieler/48002,2022,1200000.0,Method 1: June
https://www.transfermarkt.com/angelo-ogbonna/profil/spieler/48002,2023,900000.0,Method 1: June
https://www.transfermarkt.com/angelo-ogbonna/profil/spieler/48002,2024,500000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angelo-ogbonna/profil/spieler/48002,2025,300000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angelo-stiller/profil/spieler/443710,2020,1300000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angelo-stiller/profil/spieler/443710,2021,2500000.0,Method 1: June
https://www.transfermarkt.com/angelo-stiller/profil/spieler/443710,2022,7000000.0,Method 1: June
https://www.transfermarkt.com/angelo-stiller/profil/spieler/443710,2023,5000000.0,Method 1: June
https://www.transfermarkt.com/angelo-stiller/profil/spieler/443710,2024,20000000.0,Method 3: Apr-May
https://www.transfermarkt.com/angelo-stiller/profil/spieler/443710,2025,30000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angelo/profil/spieler/743598,2021,7000000.0,Method 3: Apr-May
https://www.transfermarkt.com/angelo/profil/spieler/743598,2022,11000000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angelo/profil/spieler/743598,2023,13000000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angelo/profil/spieler/743598,2024,15000000.0,Method 1: June
https://www.transfermarkt.com/angelo/profil/spieler/743598,2025,10000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/angus-gunn/profil/spieler/201574,2019,10000000.0,Method 1: June
https://www.transfermarkt.com/angus-gunn/profil/spieler/201574,2020,5000000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/angus-gunn/profil/spieler/201574,2021,3000000.0,Method 1: June
https://www.transfermarkt.com/angus-gunn/profil/spieler/201574,2022,3000000.0,Method 1: June
https://www.transfermarkt.com/angus-gunn/profil/spieler/201574,2023,2500000.0,Method 1: June
https://www.transfermarkt.com/angus-gunn/profil/spieler/201574,2024,2500000.0,Method 3: Apr-May
https://www.transfermarkt.com/angus-gunn/profil/spieler/201574,2025,2500000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/anibal-chala/profil/spieler/278796,2019,450000.0,Method 1: June
https://www.transfermarkt.com/anibal-chala/profil/spieler/278796,2020,2000000.0,Method 1: June
https://www.transfermarkt.com/anibal-chala/profil/spieler/278796,2021,1500000.0,Method 1: June
https://www.transfermarkt.com/anibal-chala/profil/spieler/278796,2022,1000000.0,Method 3: Apr-May
https://www.transfermarkt.com/anibal-chala/profil/spieler/278796,2023,1000000.0,Method 1: June
https://www.transfermarkt.com/anibal-chala/profil/spieler/278796,2024,850000.0,Method 1: June
https://www.transfermarkt.com/anibal-chala/profil/spieler/278796,2025,1000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/anis-ben-slimane/profil/spieler/546712,2020,1500000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/anis-ben-slimane/profil/spieler/546712,2021,1500000.0,Method 1: June
https://www.transfermarkt.com/anis-ben-slimane/profil/spieler/546712,2022,3500000.0,Method 1: June
https://www.transfermarkt.com/anis-ben-slimane/profil/spieler/546712,2023,2500000.0,Method 1: June
https://www.transfermarkt.com/anis-ben-slimane/profil/spieler/546712,2024,2500000.0,Method 3: Apr-May
https://www.transfermarkt.com/anis-ben-slimane/profil/spieler/546712,2025,2500000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/anrie-chase/profil/spieler/948537,2022,300000.0,Method 1: June
https://www.transfermarkt.com/anrie-chase/profil/spieler/948537,2023,225000.0,Method 1: June
https://www.transfermarkt.com/anrie-chase/profil/spieler/948537,2024,350000.0,Method 1: June
https://www.transfermarkt.com/anrie-chase/profil/spieler/948537,2025,3750000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/anselmo-garcia-macnulty/profil/spieler/631904,2021,300000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/anselmo-garcia-macnulty/profil/spieler/631904,2022,300000.0,Method 1: June
https://www.transfermarkt.com/anselmo-garcia-macnulty/profil/spieler/631904,2023,450000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/anselmo-garcia-macnulty/profil/spieler/631904,2024,1000000.0,Method 3: Apr-May
https://www.transfermarkt.com/anselmo-garcia-macnulty/profil/spieler/631904,2025,1000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/ansgar-knauff/profil/spieler/429874,2020,150000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/ansgar-knauff/profil/spieler/429874,2021,3000000.0,Method 1: June
https://www.transfermarkt.com/ansgar-knauff/profil/spieler/429874,2022,10000000.0,Method 1: June
https://www.transfermarkt.com/ansgar-knauff/profil/spieler/429874,2023,8000000.0,Method 1: June
https://www.transfermarkt.com/ansgar-knauff/profil/spieler/429874,2024,10000000.0,Method 3: Apr-May
https://www.transfermarkt.com/ansgar-knauff/profil/spieler/429874,2025,10000000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/ansou-sow/profil/spieler/595169,2019,150000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/ansou-sow/profil/spieler/595169,2022,200000.0,Method 1: June
https://www.transfermarkt.com/ansou-sow/profil/spieler/595169,2023,250000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,2019,25000000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,2020,50000000.0,Method 2: Jul-Sep
https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,2021,60000000.0,Method 1: June
https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,2022,60000000.0,Method 1: June
https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,2023,35000000.0,Method 1: June
https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,2024,25000000.0,Method 3: Apr-May
https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,2025,12500000.0,Method 4: Oct-Mar
https://www.transfermarkt.com/ante-budimir/profil/spieler/46413,2019,1400000.0,Method 1: June
https://www.transfermarkt.com/ante-budimir/profil/spieler/46413,2020,15000000.0,Method 2: Jul-Sep
