player,season_end_year,squad,comp,nation,position_group_model,age,league_strength,gls_per,ast_per,g_minus_pk_per,xg_per,xag_per,xg+xag_per,npxg_per,cmp_percent_total,cmp_percent_short,cmp_percent_medium,cmp_percent_long,ppm_team.success,plus_per__minus__team.success,xgplus_per__minus__team.success..xg,xgplus_per__minus_90_team.success..xg,on_minus_off_team.success..xg,pass_cmp_pct,tklw_win_rate,aerial_win_pct,avrg_dist_pass,avrg_prg_dist_pass,avrg_dist_per_carry,crdy_p90,crdr_p90,att_total_p90,att_short_p90,att_medium_p90,att_long_p90,kp_p90,final_third_p90,ppa_p90,crspa_p90,att_p90,live_pass_p90,dead_pass_p90,fk_pass_p90,tb_pass_p90,sw_pass_p90,crs_pass_p90,ti_pass_p90,ck_pass_p90,off_outcomes_p90,blocks_outcomes_p90,tkl_tackles_p90,def_3rd_tackles_p90,mid_3rd_tackles_p90,att_3rd_tackles_p90,att_challenges_p90,sh_blocks_p90,pass_blocks_p90,int_p90,err_p90,touches_touches_p90,def_pen_touches_p90,def_3rd_touches_p90,mid_3rd_touches_p90,att_3rd_touches_p90,carries_carries_p90,prgdist_carries_p90,prgc_carries_p90,final_third_carries_p90,cpa_carries_p90,mis_carries_p90,dis_carries_p90,rec_receiving_p90,prgr_receiving_p90,ong_team.success_p90,onga_team.success_p90,onxg_team.success..xg._p90,2crdy_p90,fls_p90,fld_p90,off_p90,crs_p90,pkwon_p90,pkcon_p90,og_p90,recov_p90,won_aerial_p90,lost_aerial_p90,live_touches_p90
Raoul Bellanova,2023,Inter,Serie A,ITA,DF,22,84.1,-0.45658132303367444,-0.2261809424305067,-0.4535080941118201,1.158177145774538,0.10635495876136151,0.46690393917071427,1.1835692662141777,-0.41695813810235693,-0.07521215604364506,-1.356763601000069,0.07228610253298474,1.1015249674671879,0.17294499669586486,0.04637907718329773,0.08988516826089221,-0.6125198205499698,0.34031828664487745,-0.06677883555948376,0.32551925548775845,0.016076677633994705,-0.5556509635594757,1.5345084153471016,-0.16312163438482857,-0.07838023083941348,0.19555594704157966,0.3775131865907915,0.0018821149620786627,-0.001019364869789129,0.05056118311305128,-0.24623254381498927,0.39264489472060676,0.6114467887889122,0.38655626456998105,0.3822623962383872,0.20822677575773332,-0.8864308975240734,-0.3057286963368715,0.827924211388225,1.3060467488735954,0.462713692032409,-0.1736452678429658,-0.2082986431845287,0.7258818989271946,0.592989750155042,0.844359189701521,-0.053750097990876475,0.06557027683855812,0.5644747019963617,-0.24028915738024553,0.25891299179192157,-0.10408030112566302,-0.23387943496509128,0.6170067901070734,0.03490839384904344,0.13834373924893206,0.10566379579820495,1.7677988398516713,0.7880614279188671,1.1461340655691248,1.44902616877393,1.2212475328028334,0.34776619790527646,0.17637378120500133,0.32223553391986476,0.7345382428394074,1.4071472992787204,0.2847961582432557,0.09603129138474552,0.1284206473146462,-0.12745064583729815,-0.037000060029175566,1.25136195950161,2.920070581370999,1.368799740916305,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,0.1740976356505799,-0.29685250229519194,-0.24681523014687487,0.6170358725034827
Danilo D'Ambrosio,2023,Inter,Serie A,ITA,DF,33,84.1,-0.45658132303367444,1.2200503927545308,-0.4535080941118201,-0.19764753399186447,0.15991299590350636,0.07290874068650705,-0.189379056449277,0.8790697260195237,0.9396696925319222,0.5466788276781791,-0.4789024631926042,0.7592777828859101,0.5748769949390068,0.5501035783946792,0.4898824775169196,-0.15589562284322792,0.6775221422881922,0.7542650710660278,0.2212304761294408,0.3710923065983308,0.2550096923445581,0.15082372281465095,0.13923997548279402,0.6514705882148394,0.42178310297330923,0.4987580628310828,0.5471385910828228,-0.08705868459398783,0.20659014531412942,0.29078859375572635,0.09776199109743675,-0.06178735600122599,0.8340574345871847,0.9628395775844497,-0.2741208728951021,0.4851875438189656,-0.3057286963368715,-0.07270678358944815,-0.041579041758490046,-0.3497711978588427,-0.1736452678429658,-0.0056893318774294726,-0.3671130717994176,0.843224937027415,0.907659750973018,0.6038214210302479,0.015181142302075849,0.8898348034096193,0.11917955940439087,0.30669397385639685,0.16391167326662118,-0.23387943496509128,0.9116514799773708,0.5763099131257761,1.1620551334977234,0.6619945186880801,0.11464226523689569,1.282838499234965,0.6213588076934768,-0.0022631708292074394,0.13828945050704775,0.09911937686625795,0.3294146764247345,-0.03557971133741996,1.293918859303334,0.11931292239245085,0.5152386674636363,0.10690449952013341,0.6146167527568195,-0.12745064583729815,0.4053146749297573,0.9272676355478295,-0.35579979429498637,-0.0006664418676828824,4.07079672352666,-0.24251879780577887,-0.11631378185961472,0.23181055731277683,-0.1176890316376493,0.0587428814715507,0.9116839211376078
Matteo Darmian,2023,Inter,Serie A,ITA,DF,32,84.1,0.13690895980769818,0.2944623382361067,0.14851425145169977,-0.04700034735115304,0.21347103304565118,0.17140754030755886,-0.03682924282000419,0.6368215271182376,0.5859987453010428,0.4320136211312966,0.32032095710949987,0.8277272198021657,0.6552633945876352,1.935345956725978,0.6232149139355954,-0.010606105391082761,0.6138236066090073,0.28309782919570575,-0.04772479695253623,0.44769001735142366,0.31113221204477587,-0.007171525204351509,-0.053674197331511346,-0.07838023083941348,0.29457418227463267,0.3011100446124633,0.39667272901975503,-0.02084522600917329,0.1991447948413742,0.2321931176355802,0.21333449668707524,0.2142614876194036,0.582424775303511,0.5962381166363725,0.17833349226333328,-0.19898042401675883,0.5512795616632711,0.8003649258674777,-0.0016219167426047237,0.277068589911097,-0.1736452678429658,0.011720060797847206,0.09507120383921697,0.5686715450723975,0.3543635841581422,0.3484949546216617,0.3677938956561929,0.3749101767813018,-0.19296377459376243,0.4737087045048236,0.0067022443496881174,-0.23387943496509128,0.6694187686414323,0.00025873489146366406,0.44608008667675,0.6888775677585102,0.39811911562351227,0.7347968545640837,0.22118723675218885,-0.0040953952758633425,0.089413045330289,0.0427070396248064,0.057783112267963836,0.07196532590360877,0.8963296796198216,0.7259723088851432,0.0708821867035588,-0.1404764838476334,0.4217621132078677,-0.12745064583729815,0.03710222642599248,0.39746716797167814,0.847779247431183,0.03993825110488291,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,0.3666237581830375,-0.2468106666346594,0.013605853545024848,0.6694484485013755
Federico Dimarco,2023,Inter,Serie A,ITA,DF,24,84.1,2.0657523790421597,0.5258593518657128,2.1050868745331397,1.3088243324152495,1.3381898130306933,1.6488895346233359,1.3361190798434506,-0.9256793557950579,-0.2904901239233119,-0.7375714856469031,-0.6787083182681302,1.1015249674671879,2.102218588262946,2.2396795095411877,0.7004073771253551,0.18311325121177746,0.20867202975892316,1.1671947777706468,-0.404502200020465,0.203258179473636,0.12239970656922855,0.19599731059927214,-0.16312163438482857,-0.07838023083941348,0.18068737694135587,0.1576518866461936,0.02552385244807807,0.48280841084985915,1.0517663905035237,0.19507687494216858,0.8511597352305696,0.8781071919222663,0.3571446650255793,0.2047320125198354,0.9026408072562622,0.5713694661846472,-0.3057286963368715,1.1798915922490116,2.222702788070352,0.3159479147515453,3.780539162545552,-0.0647388314995565,0.23819653853464598,0.029477167427175717,-0.35795183556859045,0.5025268501134571,0.17124952335725757,-0.1551937253793839,-0.24894214737076326,-0.014221133720459127,-0.07355605706411414,-0.23387943496509128,0.4862674599774491,-0.476804005779115,-0.3188052130021246,0.1595592502725904,1.9271341683901955,0.4057753314890607,0.12603430877080254,0.3959616686420759,0.4686133358665351,0.11195952916024778,0.2418381247596207,0.09037683051756942,0.5982319492575399,1.826827589955777,0.4450362643976888,-0.10743132860040717,0.5527893966795229,-0.12745064583729815,-0.10977698710855247,0.8749035762171112,1.607505795760993,2.300311630679024,-0.11344959688832285,0.26891704304108793,-0.11631378185961472,0.35041008834817317,-0.4305811677513428,-0.25900257992034326,0.48629505202786544
Denzel Dumfries,2023,Inter,Serie A,NED,DF,26,84.1,0.13690895980769818,0.6994071120879172,0.14851425145169977,1.6101187056966721,0.8026094416092447,1.2548943361391287,1.6412187071019961,-0.8530048961246711,-0.5057680918029788,-1.1274331879063042,-0.5133517485504535,0.8448395790312296,2.262991387560203,2.722415489868762,0.7916348336223437,0.4460180923156591,0.22800419195922528,0.21312249624466773,0.32551925548775845,-0.05332091294819223,-0.32374872691141693,0.7766640873117172,-0.02988985798989778,-0.07838023083941348,-0.06441023546241535,0.04317953980008016,-0.13714784652524162,-0.2727114135478604,0.4239453971195947,-0.3614678374217063,0.5229200036888055,0.4596571884508206,-0.12768425777717302,-0.2194751257239028,0.3946826041241785,-0.6772203160915048,0.0854890048466922,-0.38104101506981725,0.5954208974359417,0.6107342637483483,-0.1736452678429658,-0.007424939142909555,0.4032240727763419,0.06338728192477952,-0.06078913602481255,0.1642127506063163,0.08397936498805471,0.07707689605225608,-0.027006287236523183,0.3013338334513031,-0.23160054127801813,-0.23387943496509128,0.14628315776610623,-0.4837967085444249,-0.4929043639609834,0.06741859799441713,1.2166956218127887,0.0988095512332876,0.10106857210302786,0.6239490868844326,0.4990067093675463,0.6714174200113294,1.1571858564188964,0.27047625990443747,0.17156982739390916,1.4810677996647865,0.4522378741567106,-0.10192990655455574,0.6773979999380965,-0.12745064583729815,0.1529927087418072,1.1933501130816648,0.376766349226352,0.6466570816403283,2.6521523443778476,0.2345599915144048,0.6597054786505682,-0.02823549596787544,0.16109284691308276,0.3631676271413167,0.1463068742096799
Robin Gosens,2023,Inter,Serie A,GER,DF,28,84.1,2.9559878033042186,-0.2261809424305067,3.0081203928784195,2.8152961988223635,0.6954933673249549,1.550390735002284,2.8616172161361786,-0.5501946474980636,0.2630817934815426,-1.0930336259422397,-1.236786741065289,0.896176656718421,0.17294499669586486,1.0538280796060608,0.5811099340139082,-0.05903594454179781,0.3054070324453746,0.26251684891598875,0.7687465677606085,-0.0508349895436188,0.03433841263792301,0.09117839830646232,-0.038329370852752336,-0.07838023083941348,0.10139225408004175,0.27988044079829555,0.0031996759265500024,-0.14629881981959864,0.3832204560200908,0.08142770171875442,0.4246259316641535,0.3547171672355068,0.20029055035950233,0.14068914718072928,0.3430562268810868,-0.8211114902017991,0.42714365267085175,-0.10557391776810535,0.5785832335157882,0.589055056259662,-0.1736452678429658,0.2934331986671731,0.374774302458316,0.6138579716274595,0.25132616828532606,0.4722663634200425,0.4973027036332046,0.29573445037010077,-0.27444439354631445,0.3588818362575654,0.4417556635094451,-0.23387943496509128,0.4484991326785425,-0.4156705826962857,-0.24518375366554426,0.13039375202007958,1.7054273882445878,0.3071758767352778,-0.050596127707727895,0.49679350072936196,0.5563422326664608,0.21104914167867903,0.8248558508068753,-0.045056835279053076,0.526244594956188,1.6965563183586223,0.052609224390621497,-0.05940449155926596,0.48506055731472925,-0.12745064583729815,0.16525450893039031,-0.3608148047107141,1.7026863201437747,0.6295465369356912,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,0.0405770930457888,0.10242694974526116,-0.04637304667067478,0.44852629419382306
Milan Škriniar,2023,Inter,Serie A,SVK,DF,27,84.1,-0.45658132303367444,-0.2261809424305067,-0.4535080941118201,-0.04700034735115304,-0.21499326409150768,-0.22258765817664838,-0.03682924282000419,1.2182172044813238,0.539867752183972,1.0741387777938394,0.9335182364792175,1.0159631713218682,1.1375817924794056,1.610023883026961,0.5951449273211372,-0.05903594454179781,0.7641514084942485,0.5605862184843043,0.27486470551371844,0.6729119941106272,0.4482639366020357,0.2516164896827152,0.04568848435736794,0.22403958282184566,0.46897464267195127,0.3719701192318844,0.7309089870875518,0.025337110764826917,-0.067823422443362,0.575558936019575,-0.15713382914511598,-0.12349763274151748,0.9274072764444934,1.056918781077709,-0.23420120740494543,0.9934682916176077,0.18478620542974483,0.7071203143376162,-0.28541694102313153,-0.44180255744075414,-0.1736452678429658,-0.040392905266943925,-0.3130173177584744,0.08949164155096237,-0.045227324078061425,0.2067673471757955,0.08451128777295076,0.1813913983368415,0.3168106118658771,-0.15698516245979974,-0.13846693171743302,0.9672962643138387,0.9313411193062003,0.6860719170609901,1.193136243545717,0.8655469221640409,-0.2111888243689417,1.167610043107822,0.4674849399224732,-0.07096633889526373,-0.10809380563107804,-0.10523658541270343,0.1608726350689959,-0.08583644999594248,1.3162252469886224,-0.3201027521158931,0.31498316481595356,-0.0444554302448918,0.4233690973525194,1.4980544697878257,0.33966238053898595,0.19480443435925773,0.10345167725117772,-0.24845611719542415,-0.11344959688832285,-0.24251879780577887,0.8566713621831131,0.43991902211079054,-0.16570869211319836,-0.04440601653774836,0.9313737849159204
Stefan de Vrij,2023,Inter,Serie A,NED,DF,30,84.1,0.2852815305180414,-0.2261809424305067,0.2990198378425798,0.8568827724931154,-0.21499326409150768,0.07290874068650705,0.8784696389556325,0.9880814155251031,0.6475067361238033,0.8906744473188265,0.16874410153496272,0.6566036275115267,1.2983545917766621,1.8304033523069403,0.6161974172819809,-0.024443202291287065,0.705062733505357,0.6329744939508954,1.1486556925659082,0.5481777095299933,0.16856191192167985,0.25490233678296914,-0.01118945955503088,-0.07838023083941348,0.2004869122564955,0.09437509687047738,0.4659697634308047,-0.2059448205874807,-0.196054735479917,-0.13933765455371055,-0.2835256006572358,-0.16715944051239942,0.3963102337338549,0.5721407515317283,-0.6838691320962274,-0.21046738565634115,0.14040028115677597,-0.4464573089565482,-0.3583335452010779,-0.6399379449087894,-0.1736452678429658,-0.05558643219419067,-0.4219203788865788,0.004490406953402712,0.07043932441823342,0.017160039477434767,-0.09027459917511911,-0.23022078617408107,0.08620504746172664,-0.08321849263581488,0.4965199569041569,-0.23387943496509128,0.5644219699610681,0.6224754877623191,0.8865764326909201,0.5774618647733752,-0.5052304568857446,0.5554491177141121,0.36056218976902166,-0.15773141870322982,-0.49190736306244154,-0.10523658541270343,-0.4956533712520465,-0.06828270133612421,0.678181392822419,-0.4617250927985718,0.3215416453623021,-0.05111403777999204,0.48567261247678734,-0.12745064583729815,-0.04832608180779025,-0.2508135416331511,-0.35579979429498637,-0.32255444944707,-0.11344959688832285,0.30152272132644087,-0.11631378185961472,0.1949083918427895,1.0328263185884827,0.2130372691371868,0.564450452923658
Mattia Zanotti,2023,Inter,Serie A,ITA,DF,19,84.1,-0.45658132303367444,-0.2261809424305067,-0.4535080941118201,-0.6495890939139987,0.9632835530356794,0.663901538412818,-0.6470284973370952,-0.756105616564157,-3.48890564670692,1.5671991659454336,-0.01728203939742326,2.8127608903735766,0.09255859704723644,0.06736759806710528,1.1214571763422259,0.5082850283665784,0.2530401511461199,-1.4662854945802415,-1.4473899936036414,-0.5734778543273009,-0.24006507428791665,-0.24442791297511554,-0.16312163438482857,-0.07838023083941348,-0.31185618192135695,0.18014266459302475,-0.5475595758972222,-0.7483928176062428,1.4314703843803103,0.33933972774693777,-0.2835256006572358,-0.16715944051239942,-0.6171584329721586,-0.6151911526832899,-0.24810874661253343,-0.8864308975240734,-0.3057286963368715,-0.5332356222584439,-0.3583335452010779,-0.014540855149801203,-0.1736452678429658,-0.2082986431845287,-0.5896604878422745,-0.6080923301463103,-0.5388181152634726,-0.5343083466872716,-0.09027459917511911,0.8974731236226581,-0.4509131137376704,3.927792724617267,-0.49153220887624344,-0.23387943496509128,-0.08046345168972376,-0.8173048780833363,-0.3337470081280188,-0.6211752735639281,1.6522781043953805,-0.4130319459325532,-0.32044989266552715,0.9577976794286658,2.171069604647474,-0.10523658541270343,3.161657921402051,-0.1683716018332024,-0.6439759379136722,1.3940520973322328,0.9599994762316847,-0.6285197598188358,0.4217621132078677,-0.12745064583729815,2.0843218708765416,-0.6224770020436043,-0.35579979429498637,-0.32255444944707,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,0.66151202849577,-0.5195661664986607,1.2730809314714224,-0.08044232001463927
Tommaso Barbieri,2023,Juventus,Serie A,ITA,DF,19,84.1,-0.45658132303367444,-0.2261809424305067,-0.4535080941118201,-0.6495890939139987,-0.26855130123365256,-0.4688346572292779,-0.6470284973370952,-1.7008735922791722,-1.2131099862647374,-2.560748269742335,-0.5478010339083028,-0.6097109554392011,-0.14860060189864874,0.014896295857586382,0.047780188339205144,-0.2389182042444537,0.007570395055864189,1.7992300431348602,-1.4473899936036414,-0.21140687735742877,-0.868906398492966,1.2064035772407335,-0.16312163438482857,-0.07838023083941348,0.1484297986586882,0.2808294820847889,0.030092982754643047,-0.05077393723497757,-0.2189656730379077,-0.5242928439239003,-0.2835256006572358,-0.16715944051239942,0.29333577363072133,0.03222807025409098,1.2697938944108627,-0.17690632624358818,7.65501314976537,-0.5332356222584439,1.2984119768824272,1.4136057794576742,-0.1736452678429658,1.1542025053301845,0.9069198420606076,0.5630807599509456,1.1777522181709816,-0.5343083466872716,-0.09027459917511911,2.271512326899816,-0.4509131137376704,1.2589167051665713,-0.49153220887624344,-0.23387943496509128,0.5231122517356516,-0.6557231567995212,0.27948530757691087,0.15584571416135226,1.0567186931359653,0.3708973594397394,0.40276059328196917,1.2824802994172124,0.7889943902287735,-0.10523658541270343,4.0719535865865115,-0.1683716018332024,0.5868967301198661,0.45765076286256084,-0.5218626729818586,0.1957401516421191,0.47392275452692917,-0.12745064583729815,1.1779892994588144,3.1672238131507946,-0.35579979429498637,1.3610412354559225,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,-0.4859494472545019,-0.5195661664986607,0.3564728340038167,0.5231402637934804
Leonardo Bonucci,2023,Juventus,Serie A,ITA,DF,35,84.1,1.0271443840697572,-0.2261809424305067,1.0515477697969797,1.0075299591338267,-0.16143522694936283,0.17140754030755886,-0.189379056449277,0.7700580365139442,0.6013757430067324,0.81040880273601,0.6234746682585737,1.2041991228415712,0.816036193884892,0.560597838836583,0.4267250076343889,0.18311325121177746,0.6485003926818697,1.14612693559184,0.20182791252789334,0.9090607666707444,1.0565149756194017,0.016384142819971012,0.004971698973508463,-0.07838023083941348,0.2634535782782972,-0.028117536337721738,0.5142174312984996,0.39783706632572513,-0.016181720590618117,0.42553763446743526,-0.029160363108953726,-0.16715944051239942,0.520864938940608,0.5890527944186639,-0.1074634164503367,0.25736468552990566,0.6814395189363301,0.6188723598042657,-0.3583335452010779,-0.6380382632804107,-0.1736452678429658,-0.03934230053594652,-0.4040777165573893,-0.3660410089089176,-0.4678639376584837,0.00802815241036654,-0.09027459917511911,-0.3302695385381349,0.49988991109311665,-0.05813481495746286,0.21901668224313725,-0.23387943496509128,0.6081427059499384,1.2264557331037589,0.9223981720091115,0.6815073213819144,-0.5644145994649106,0.7753019607534479,0.2122795569853501,-0.3197504347951035,-0.39968463377638946,-0.10523658541270343,-0.3029144750744801,-0.11300387957301553,0.84295126420157,-0.433223395339225,0.3884963265349939,-0.11745986022131548,0.439402541081829,-0.12745064583729815,0.1059982601784358,-0.035051818801014205,0.568450323071526,-0.32255444944707,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,0.26066943439054946,0.3182493620938346,0.7398954331368685,0.6052386413639171
Gleison Bremer,2023,Juventus,Serie A,BRA,DF,25,84.1,1.62063466691113,-0.052633182208302244,1.6535701153604998,1.9114130789780952,0.05279692161921661,0.663901538412818,1.946318334360542,1.0728682851405518,0.49373675906689896,0.9365405299375801,1.0850950920537548,0.7079407051987184,0.816036193884892,0.6760347036975246,0.20216511471872448,-0.41880046394710957,0.727732744218499,0.7857941866025874,0.724080249469546,0.7477930489646845,0.4689807640355005,0.05817247015878381,0.005163149239292443,-0.07838023083941348,0.22138541564958886,0.11364349406099271,0.4197046223671357,0.03467378155005642,-0.06670448778634087,-0.3614890595092576,-0.2623043550417328,-0.16715944051239942,0.4376496771861699,0.5785117410922377,-0.4911909103313092,-0.2404780038526218,-0.3057286963368715,-0.020604432061976322,-0.3583335452010779,-0.638015759042734,-0.1736452678429658,-0.09553279262408547,-0.2800035858692029,-0.1395934516601769,0.005783482549761588,-0.30807743234272716,-0.060927955855914886,-0.12920236988684058,0.4216490015896721,0.15982418816949995,0.2745458228492778,0.3039286672936855,0.6299164821393471,1.101738776784389,1.1860022642481798,0.39613789423875634,-0.4081273856363653,0.6645992365505224,0.1041189237452016,-0.29174967016278963,-0.39949298508601205,-0.10523658541270343,0.049553711937536306,-0.020556179307145404,0.730958583038502,-0.4236795467594437,0.10092449451221601,-0.09982305503019374,0.1786356284014708,-0.12745064583729815,0.05765359171832596,-0.1912078982643633,-0.04736552961572884,-0.32255444944707,-0.11344959688832285,0.15921269601053376,-0.11631378185961472,0.5433806815006453,0.5848140180304104,0.3875642414101521,0.629945711698112
Danilo,2023,Juventus,Serie A,BRA,DF,31,84.1,0.7303992426490709,0.23661308482870524,0.7505365970152197,0.5555883992116926,0.10635495876136151,0.26990633992861063,0.5733700116970869,0.41879814810708055,0.1093118164246383,0.6040114309516204,0.38232967075362856,1.0159631713218682,2.262991387560203,1.620518143468865,0.3565500410982438,0.7296785787698473,0.5570034194516806,0.7343880199668922,0.6177570437995278,0.5759054178202746,0.7223527896334004,0.25083038115132505,-0.04710872607611447,-0.07838023083941348,0.3251170386922366,0.26755551898480673,0.3428854311135226,0.4218277979914103,0.0469494329468743,1.0117702773398196,-0.055303900793525096,-0.09438518993448787,0.6428417660323779,0.6559271547891752,0.19039260128450156,0.4737883182724348,0.7843728881168275,0.42094426112703515,-0.21249117646777582,0.03495592611861815,-0.1736452678429658,0.16484865628306863,-0.10294285856638431,0.6214432380588071,0.6560600408300874,0.32659122949496383,0.10394414078162438,0.36422469297732873,0.2053022276774222,0.023088245943476082,0.21766054186822342,-0.011425518295867342,0.7810384502003427,0.6817411222315555,0.6976747421849782,0.8754404119481287,0.0556545001290493,0.6574293559355927,0.34391060259298045,0.04678885781676567,0.035940182774435614,-0.0817138278199775,0.05736760880269963,-0.030804374823045853,0.8662815835558416,-0.12338380546473637,0.14413755802460515,-0.2758017543648311,0.2560213179886749,-0.12745064583729815,0.036907839846453364,-0.07110171855151738,-0.35579979429498637,-0.17434847610806825,-0.11344959688832285,0.4221550430938238,-0.11631378185961472,0.40378499446529975,0.09336272845326428,0.041888663869063036,0.7810694024543311
Mattia De Sciglio,2023,Juventus,Serie A,ITA,DF,29,84.1,-0.45658132303367444,-0.2261809424305067,-0.4535080941118201,-0.4989419072732872,-0.0543191526650731,-0.22258765817664838,-0.4944786837078225,-0.2594968088165214,-0.9363240275623103,-0.21011153553124448,0.05161653131827536,1.409547433590338,0.7356497942362635,0.10934463983472041,0.11093765822173578,-0.252755301144658,0.38142644185343094,0.1664722742773093,0.24109500553102503,0.22298348631474482,0.35358173520567676,0.29577303537129385,-0.16312163438482857,-0.07838023083941348,0.08340368051902262,0.1628693675730365,0.07653625138160032,-0.06424762242448984,0.12315926784725073,0.7084182277534995,0.14562419551347427,0.27758761100405044,0.16470725496623892,0.05370700625773208,0.6189972933281982,-0.36688459436955306,-0.3057286963368715,0.43864817451038696,0.2853759159429655,0.7756394182454294,-0.1736452678429658,-0.0657721314876921,-0.27655634972439713,-0.03636803856332483,-0.05997955776032353,-0.19118422285798367,0.13227547328970984,0.005519642929638168,-0.15013725283570473,0.011095550997740233,-0.3071021261082128,-0.23387943496509128,0.29139987396028905,-0.31022980265332145,-0.14090177612169819,0.4483177012574623,0.4237720594444284,0.2079001941841956,-0.05620694235975504,0.16095184290724096,0.2837206178940914,-0.10523658541270343,0.1365006823935758,0.15857426675310266,0.31311070200783525,0.5000020498795802,0.13089618161412636,-0.2836278966739449,0.02692125791149414,-0.12745064583729815,-0.17280106881584623,0.4676984483925961,-0.35579979429498637,0.33158733434989734,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,-0.07331776680996695,-0.1661881196499067,-0.02570044271906672,0.29142524464299846
Federico Gatti,2023,Juventus,Serie A,ITA,DF,24,84.1,-0.45658132303367444,-0.2261809424305067,-0.4535080941118201,-0.19764753399186447,0.21347103304565118,0.17140754030755886,-0.189379056449277,0.382460918271888,0.6321297384181137,0.5581453483328683,0.23075281517909138,0.6223789090533989,0.25333139634449325,0.5815863597203906,0.29339257121571316,-0.0036875569409806105,0.5493480531685477,0.9284258997441662,0.5089236605661791,0.658172365564968,0.4486804159637911,0.6245161931196982,0.04095853139138447,-0.07838023083941348,0.26514823860983905,0.1398206537317512,0.3149744685185693,0.43973933802606824,-0.03431744009470927,0.19742543801282422,-0.1677173942665556,-0.16715944051239942,0.5242171557778104,0.6715074463857218,-0.5076406685803216,0.23518632876116866,-0.3057286963368715,2.1477228346202164,-0.3048848686303097,-0.5618416498286076,-0.1736452678429658,0.09939325982949837,0.029952708136163155,-0.16728477897020222,-0.15116721814118908,-0.20508612106101198,0.016492056215466386,-0.11075217522957916,0.5591509421642344,-0.08146780615472227,0.2052390395923417,0.7444261875139266,0.6652230183349149,0.39902161500615607,0.8833383557114824,0.6640923405284022,-0.2276703301955534,0.9356233623622071,0.8137378826471016,0.0534848296953736,0.14706869734394462,-0.05351251070604643,-0.08530829954702135,0.03329232579126278,0.9749604501822007,-0.2368018214809225,-0.07976015332698937,-0.22521302827872078,0.1945630264578369,-0.12745064583729815,0.058934325936386325,0.3046649273642794,-0.35579979429498637,-0.2682395531405114,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,0.5156198629464507,0.29417952370333195,0.337206109303154,0.665252650365948
Daniele Rugani,2023,Juventus,Serie A,ITA,DF,28,84.1,-0.45658132303367444,-0.2261809424305067,-0.4535080941118201,0.40494121257098126,-0.26855130123365256,-0.12408885855559655,0.4208201980678142,0.8427324961843311,0.3092127865986156,0.9136074886282033,-0.4444531778347549,1.2897609189868904,0.5748769949390068,0.2562642860213733,0.3144450611765567,0.03090518530953014,0.6667784881287797,-1.4662854945802415,0.5028101803968986,0.8143341346566607,0.2852972848653692,0.220409722177333,-0.16312163438482857,-0.07838023083941348,-0.04561176958618788,-0.20748016002314112,0.22560439800951493,-0.19224585114005469,-0.2189656730379077,-0.42395774170137357,-0.2835256006572358,-0.16715944051239942,-0.09049890998153115,0.0410280028910913,-0.6570588273675712,-0.3379331793001522,-0.3057286963368715,0.36455065099786954,-0.3583335452010779,-0.657796983960606,-0.1736452678429658,-0.2082986431845287,-0.5896604878422745,-0.07995694731876517,0.12467892851083764,-0.3229990458420482,-0.09027459917511911,-0.23421714879213357,0.4752347794651908,-0.11572645658342655,0.10475902503777045,-0.23387943496509128,0.16383811514232552,1.0875831801012148,0.8706592002235711,-0.18252386769941856,-0.5234500259423912,0.21818780604781918,0.11213569400541297,-0.2730470317799599,-0.5679521839277697,-0.10523658541270343,-0.47188928060572033,-0.1683716018332024,0.26564721580763023,-0.4617250927985718,0.11659921045589136,-0.4692213017528002,0.19357191881060115,-0.12745064583729815,-0.011267262946849519,-0.6224770020436043,1.0846538460687802,-0.32255444944707,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,-0.27962074909805706,0.19859326133474686,0.23919309387329013,0.163862031701353
