player,season_end_year,squad,comp,nation,position_group_model,age,league_strength,gls_per,ast_per,g_minus_pk_per,xg_per,xag_per,xg+xag_per,npxg_per,sot_percent_standard,sh_per_90_standard,sot_per_90_standard,g_per_sh_standard,g_per_sot_standard,dist_standard,npxg_per_sh_expected,cmp_percent_total,cmp_percent_short,cmp_percent_medium,cmp_percent_long,succ_percent_take,ppm_team.success,plus_per__minus__team.success,xgplus_per__minus__team.success..xg,xgplus_per__minus_90_team.success..xg,on_minus_off_team.success..xg,pk_success_rate,pass_cmp_pct,tklw_win_rate,aerial_win_pct,avrg_dist_pass,avrg_prg_dist_pass,avrg_dist_per_carry,pk_p90,pkatt_p90,crdy_p90,crdr_p90,fk_standard_p90,att_total_p90,att_short_p90,att_medium_p90,att_long_p90,kp_p90,final_third_p90,ppa_p90,crspa_p90,att_p90,live_pass_p90,dead_pass_p90,fk_pass_p90,tb_pass_p90,sw_pass_p90,crs_pass_p90,ti_pass_p90,ck_pass_p90,off_outcomes_p90,blocks_outcomes_p90,tkl_tackles_p90,def_3rd_tackles_p90,mid_3rd_tackles_p90,att_3rd_tackles_p90,att_challenges_p90,sh_blocks_p90,pass_blocks_p90,int_p90,err_p90,touches_touches_p90,def_pen_touches_p90,def_3rd_touches_p90,mid_3rd_touches_p90,att_3rd_touches_p90,att_pen_touches_p90,carries_carries_p90,prgdist_carries_p90,prgc_carries_p90,final_third_carries_p90,cpa_carries_p90,mis_carries_p90,dis_carries_p90,rec_receiving_p90,prgr_receiving_p90,ong_team.success_p90,onga_team.success_p90,onxg_team.success..xg._p90,2crdy_p90,fls_p90,fld_p90,off_p90,crs_p90,pkwon_p90,pkcon_p90,og_p90,recov_p90,won_aerial_p90,lost_aerial_p90,live_touches_p90
Guido Rodríguez,2023,Betis,La Liga,ARG,MF,28,84.5,-0.1627853035316774,-0.24693204148764336,-0.135868164944703,-0.23736126163551247,-0.3645544979558163,-0.4109686269536028,-0.2153580501403309,0.011990136754260087,-0.21242834904734312,-0.08264046829661854,-0.06211630566956727,-0.253762065765098,0.7320848779188608,-0.21211395575154077,0.6169046590583049,0.48206059399281254,0.3815000071730652,0.28770573274076083,0.32589712373167423,0.3542675875663276,0.5372316418488939,0.08875230379482506,0.03830123044547662,-0.04524354441999636,-0.22239960865762637,0.7358995511301966,0.8734929643432147,0.6716398474145264,0.5507606130701109,0.9098141791744501,0.03179608916124717,-0.16944862932073188,-0.1798141746105159,0.0380015085538236,-0.03895987377893324,-0.2472623464587202,0.41111085494264915,0.4572572701995349,0.2845996089964155,0.15920960197722162,-0.19922652111093378,0.21409046788168498,-0.16849541100758914,-0.12151893818972095,0.4530679372805324,0.4409879918429364,0.2857606136456734,0.9288233948769413,-0.04138536123581225,0.31695283006519126,-0.2360317157415781,-0.187265103862858,-0.2672680189231134,0.06824814322059594,-0.14665894143583943,0.4987781755610648,0.33286086372836277,0.49952661358360595,0.013766219635148418,0.3919226108315727,0.6162021914893614,0.2912183435143371,0.14359909126542336,0.1281614391204435,0.4187883776412013,0.6293876245783987,0.632919751754523,0.5171341235957905,-0.17714163992486207,-0.15389722361850874,0.24522486428743434,-0.031807282152650086,-0.29239053418487937,-0.19402100810043696,-0.0857844425686041,-0.1566487637535025,-0.03816572947513768,0.34329436487083204,-0.2297676863289051,0.042584802416665235,-0.06729272018275505,0.06889961989291755,-0.11878869246266777,0.07885922741108145,0.2426821406903141,-0.032982580759839814,-0.20514873879890025,-0.18225744619532397,-0.11518225147194591,2.9106930781561338,0.29848022498772886,0.19696035355106925,0.13588411138904424,0.4189042931620419
Philipp Förster,2023,Bochum,Bundesliga,GER,MF,27,84.0,0.9094965698361589,1.386976778747721,0.9664168920688623,0.05868013681322944,0.6856849688249527,0.4783811928043363,0.08450980954603265,0.5321569830744328,0.023796016659550504,0.06870660268198582,1.5426993386714278,1.5329998338072202,-0.26066563024854983,0.26602079048889166,-1.0463411335326374,-0.11570079152806424,-1.4013145289370113,-1.0970475778366415,-1.401980857015937,-0.3629849179641582,-0.4423927348175369,-0.6139803554819993,-0.09258474061806728,0.24568551327645377,-0.22239960865762637,0.33895085669130526,0.748473359165026,0.3933317274384397,0.1989079622270906,0.7050423650691997,0.6130017278510088,-0.16944862932073188,-0.1798141746105159,0.06899702693235002,-0.03895987377893324,0.6685884547249451,0.0016929857243761714,0.052367803646389134,-0.16327077677855703,0.157556472471998,0.5241654523266047,0.0961345548106938,0.25376125365058655,0.39719203962979804,-0.019907308443931886,-0.17018982322078807,1.4285132279924362,0.7327071676443111,-0.012584458206903472,-0.19227488511985005,0.935014479274686,0.6542154965584209,1.1574375591877817,0.21740061018766232,0.1484838578391681,0.1468268640578713,0.02265888075961907,0.2033466846545321,0.20863357462668458,0.289959799675241,-0.3698664682969597,0.34812477996829405,-0.11962814619548282,-0.17983938392301607,0.10522068989063255,-0.1718096330836071,-0.20112121442931158,0.02020166111830679,0.4944766727456224,0.16196542836578723,-0.09067266585751757,-0.044009216644594895,0.0987276308354272,0.09269112808921381,0.040607056600325986,0.07305649453645026,0.13703209362605415,-0.04440789416131695,0.20440777217243006,0.19459593714917076,0.18124715498518115,0.044086305279002966,-0.11878869246266777,0.24948229818821338,-0.03267295751504032,-0.09401537303900862,1.0038747691870704,3.2743986464411554,-0.11518225147194591,-0.10437579752886209,0.23567869060103294,-0.12321119647532731,-0.08772077269385262,0.10532368347834105
Jacek Góralski,2023,Bochum,Bundesliga,POL,MF,29,84.0,-0.34149894909298345,-0.24693204148764336,-0.31958234111363054,-0.43472219393467376,-0.22134002521298415,-0.44273112051638636,-0.4152699565979066,-0.020520291140750723,-0.5520008747510027,-0.21334930232359506,-0.18556366292656692,-0.09132916580397818,0.02670951685254306,-0.21211395575154077,-0.2089829069178874,-0.6880255223459264,1.4470903046181693,-0.9424391985003298,0.021286415879511886,-2.1887185684053954,-0.4423927348175369,-0.46172161263868716,-0.8107795561975132,-0.6068042836945396,-0.22239960865762637,0.5385604241998992,0.38904199427773356,-1.092550608027108,0.3169474949444806,0.3756442569185578,0.4527095491326456,-0.16944862932073188,-0.1798141746105159,-0.28147198402484613,-0.03895987377893324,-0.2472623464587202,-0.35819487602596856,-0.30465002012992215,-0.42203330145889945,-0.21629386227674016,0.22579605096276217,-0.529285843355251,-0.31407516478529446,-0.16416119592794556,-0.4356635874007572,-0.47024080588832456,0.21360537750404665,0.8389377641067906,-0.10363145160153861,0.30622914214657515,-0.3019272905255017,-0.26329865849469714,-0.2672680189231134,-0.2541083442750947,-0.04652938186795307,0.5214556845440205,0.332982741705143,0.6557450621816228,-0.22147635738660462,0.523068962632317,-0.3698664682969597,0.7535839069667388,0.2989086810558383,-0.17983938392301607,-0.10450310755487269,0.4577030075127607,0.29612901215879,-0.10557553368733585,-0.4532861838615512,-0.3290362033816278,-0.2764839101424357,-0.18081032991008192,-0.18187140279536615,0.3122396920159922,-0.19163631231404843,-0.1383121777797508,-0.3470627187143565,-0.2834504795723979,-0.32158117157605964,-0.4209028685324758,0.4930329658528587,-0.19409206374721333,-0.11878869246266777,-0.18412569572018322,0.35665789696043654,-0.09401537303900862,-0.2731813231026345,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,-0.005906627231473673,-0.2948939245701389,0.07401035003482552,-0.10440875655692283
Anthony Losilla,2023,Bochum,Bundesliga,FRA,MF,36,84.0,0.07549955721673074,-0.008653671869986038,0.10908406994720045,-0.13868079548593187,-0.07812555247015202,-0.12510618488855094,-0.11540209691154309,0.16153810507130986,-0.11400153000280407,-0.03448458207615351,0.18477840884443203,0.1793923341312215,-1.0444160314333475,0.0269534173686756,-1.5739915229063166,-1.591026764302999,-1.5550054372223627,-1.1239359916342615,-0.614194543605172,-0.39558730457918034,-2.2235279651201383,-2.792451599240154,-0.23689491384197467,-0.10275277675534115,-0.22239960865762637,0.21379026301024084,0.8498167891144506,0.8835718177110866,0.12850023442826872,0.5685507839443371,0.17957762784953568,-0.16944862932073188,-0.1798141746105159,-0.028477166740120182,0.029195465374466073,-0.2472623464587202,-0.15051672977305136,-0.1368342174689722,-0.11291800220686472,-0.22624239973642438,-0.1425064957773904,-0.16338425256551814,-0.17743952659916057,-0.07411078105722418,-0.19574581721860823,-0.1532952628935855,-0.47921524260304016,-0.3846010860699371,-0.01599872045920229,-0.19764225886475403,-0.22461842991299003,-0.26329865849469714,-0.2672680189231134,-0.08392308102369335,-0.020991933811068175,0.23845220313079835,0.10854946596918591,0.25515632613385075,0.19250445217618622,0.24021431587463807,0.5225671002659543,0.0847140713075517,0.11683110022976889,-0.17983938392301607,0.009760585486808708,0.42862761406147326,0.2066040732303208,-0.006534196657538484,-0.14393326782608837,0.07163713904703715,-0.33323079741776357,-0.3746457234524821,-0.2576403244448006,-0.18522203001617502,-0.15438060521736754,-0.09939104548843669,-0.1917489664218081,-0.2737340966123233,-0.09537794762890334,0.08136422751697643,0.2331226289301167,0.015093812917792994,-0.11878869246266777,0.12689520192550896,-0.11473073343791053,0.09931497191588785,-0.19336531733452797,-0.18225744619532397,0.3621956234283949,-0.10437579752886209,0.3039134825811139,0.7909993306295444,0.45416927016550374,0.00985964522184656
Patrick Osterhage,2023,Bochum,Bundesliga,GER,MF,22,84.0,-0.34149894909298345,-0.24693204148764336,-0.31958234111363054,-0.3360417277850931,-0.2690781827939282,-0.4109686269536028,-0.31531400336911874,-1.7630792263133301,-0.29609114523520125,-0.21334930232359506,-0.6793530919545654,-0.09132916580397818,-0.025540509893109936,-0.690248701991973,-1.2986956675809185,-1.3493785446243451,-1.0939327123663083,-0.7945529226134225,-1.1026220579198462,0.011942528108595758,-0.9767333039083174,-1.094181005987829,-0.24696306546224725,-0.02156327228191322,-0.22239960865762637,0.2800660342762699,1.50327922542834,0.07492836983867963,-0.016585472675918766,0.06965710808491048,0.34933202071202973,-0.16944862932073188,-0.1798141746105159,0.05290406214349914,-0.03895987377893324,-0.2472623464587202,-0.20632404403150922,-0.06884240444087548,-0.29111262039552555,-0.5011149045253815,-0.1549090051293274,-0.2952850141094894,-0.04319401619470839,0.19289001172272804,-0.2602165698631253,-0.2423356251403227,-0.25969775840739456,-0.35013747298826564,0.012190233873269353,-0.33540485165062306,-0.05670268310155783,0.585557974751725,-0.2672680189231134,-0.10415566658030634,0.2960546151944759,0.05548382751526257,0.0065909141387817324,0.11669010401134788,-0.002617698103652038,-0.04203599960235048,0.8096375678989227,0.11394545129446593,0.06594028608517837,-0.17983938392301607,-0.01692356357200539,0.40306824613338627,0.18253639582087344,-0.07824255598663618,-0.07483685838644161,-0.003154020110051611,-0.12097253722141336,-0.24609872343144387,-0.21915040235985567,-0.00618063201049341,-0.09315669783108242,0.05236053571814695,0.1455943147967008,-0.17902625833906946,0.005858175226987673,-0.14856148630835778,0.11029017774757498,-0.08621932320475001,-0.11878869246266777,0.1622348669356403,-0.05908505299724211,-0.09401537303900862,-0.02000402200729946,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.057999827771663945,0.048304687374494205,0.3049788033577118,-0.016825603474472595
Kevin Stöger,2023,Bochum,Bundesliga,AUT,MF,28,84.0,0.671211709087751,0.09346562939472423,0.10908406994720045,0.30538130218718096,0.5424704960821205,0.5419061799299033,-0.06542412029714911,-0.17657034503680274,0.21572831379640164,0.04806836573035797,-0.18556366292656692,-0.19961776577805818,1.2023351186297395,-0.4511813288717568,-1.3789902920508266,-0.6371522129398953,-1.360330286727585,-0.888662370905091,-0.7559960800191098,-0.5585992376542909,-2.5797550111806586,-2.394236425649954,-0.20669045898115682,0.11036967248740719,4.768237416683652,0.26158507005612935,0.5027396709257546,-0.34360182977358383,0.3501576119102885,0.9853101401631907,0.4140821782680316,3.246671040290996,2.788568364641597,-0.14908531549570905,-0.03895987377893324,1.3671933848313769,0.4844637830958855,0.2541810540586116,0.334288347611989,1.035994006659179,0.7626557525219042,0.4157029614149164,0.5081569942109093,0.3541743971717049,0.5378080569146109,0.33747476878445415,2.075270424894821,1.3583578598209742,0.10272188221573661,-0.04705221419193607,0.9602387631528737,0.4928826882247253,1.220357298023449,0.577064520238611,0.30853056158150743,0.3326585198576085,0.1815349824891276,0.24581986995571342,0.3850795959858876,0.41405682589627585,-0.058539123614245035,0.04348441434835833,0.022473452243356146,0.1605139688206607,0.4502777422100373,-0.09286413300163351,0.05981926220946506,0.4615531002064326,0.5613342261869565,0.0687870736383389,0.20921300452952374,0.14139111447849365,0.17303325671493244,0.1456509524188773,-0.07466571981350358,0.052832326534754726,0.22184336894438184,0.302213242407563,0.23079915213227134,0.023878601080085583,0.24102670268240392,0.031777030317938985,-0.11878869246266777,0.082043196494481,0.209092173044742,-0.09401537303900862,1.0299170827274144,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.245980763890503,-0.15901421249202138,0.1397103372874018,0.44847459735555517
Nicolás Domínguez,2023,Bologna,Serie A,ARG,MF,24,84.1,0.37335563315224074,0.025386095218250703,0.41527436356207964,0.05868013681322944,0.11282707785362411,0.09723127005093377,0.08450980954603265,0.8702654331825455,0.2550990414142172,0.2475713229294274,0.18477840884443203,-0.19961776577805818,0.34020967732646196,-0.21211395575154077,0.1121955909617425,0.1768207375566205,-0.1410490809971293,0.09276473270802026,0.28913376243917205,0.07714730133863963,0.27006135730350367,-0.086930861024381,0.018164927204931406,0.11036967248740719,-0.22239960865762637,0.6158529035622942,0.7718721460292981,0.9936547245796543,0.355994544970242,0.3955949504192797,0.22524600304111583,-0.16944862932073188,-0.1798141746105159,0.21718446743490363,-0.03895987377893324,-0.2472623464587202,0.48224807411759224,0.5717211861593994,0.2829095830035767,0.018105658445615732,0.30993206778554466,0.2942749882006583,0.19088262851128723,-0.05766679225474463,0.5352483848112337,0.5122879147211283,0.3366069668599256,0.4163028608946579,0.38863589029367235,0.23481248892393042,-0.12821764198399713,0.9709573396506713,-0.2672680189231134,0.5509419444967519,0.15732607305570218,0.3762814371107675,0.18566427399429702,0.3471323893041162,0.3660164088798951,0.3449466289212429,-0.10601654367835897,0.13746615282294902,-0.00042486406082604364,0.20475990467733873,0.4550080292319935,0.11101439170025212,0.20301899121788503,0.5061714588944226,0.36334100192443064,0.1205040996509346,0.34240621422661316,0.1343156011039715,0.18810344043569868,0.22432135679335943,0.028658303561977735,0.1552367347989272,0.038655608718268085,0.4805402581543156,0.21343862767286664,0.0969305879073609,-0.01063571222635754,0.03365504503155597,-0.11878869246266777,0.16912686824492634,0.05608437561648787,0.058407391679054704,-0.09383822840281945,-0.18225744619532397,0.4493689744971528,-0.10437579752886209,0.2804201615208156,0.22157250833768782,0.0217078141442681,0.4551254373425817
Nikola Moro,2023,Bologna,Serie A,CRO,MF,24,84.1,0.07549955721673074,1.0125393407771166,0.10908406994720045,-0.13868079548593187,0.3515178657583443,0.12899376361371734,-0.11540209691154309,-0.833280988516021,0.20588563189194772,-0.06200223134499067,-0.06211630566956727,0.6125467340275411,0.7059598645460339,-0.690248701991973,-0.17457092500221308,-0.573560576182355,-0.007850293816491626,0.549867767267551,0.6567673753641957,0.452074747411394,0.6262884033640239,-0.27432623683153406,-0.028819780356340755,-0.011414584222734725,-0.22239960865762637,0.5464482216256423,0.8864693296128258,1.2355599636700636,0.6124306332773768,0.9249135588471715,0.38988139163544433,-0.16944862932073188,-0.1798141746105159,-0.18792305756828626,-0.03895987377893324,-0.2472623464587202,0.5783000824443906,0.4619102364599651,0.4832898219317465,0.7209085522965114,0.2681435865855767,0.5836495851374376,0.17852640192164823,0.13551718308717936,0.646211353592832,0.6802032485073785,-0.12350348368955404,-0.016343037084899502,0.09079026838798405,0.4286943579284221,0.006803689538819181,0.3601020683888651,-0.2672680189231134,0.2493216894865276,0.350638342104507,0.19886668384896014,0.03719582727755146,0.2419614106325028,0.32959760770839913,0.26355044622242835,-0.03987471918179844,0.11063757143265103,-0.06872421716453717,-0.17983938392301607,0.4865254864031014,0.19182370210900207,0.4105121632085377,0.5567262129585921,0.18110579680561706,0.08124042784160049,0.49820932572407,0.30106849822752746,0.28398432803200335,0.2281473316585135,-0.10898090994620828,-0.06429762651032099,-0.03694194741569542,0.5415146229469725,0.09663033544967796,0.23626510588618266,-0.02100795550159845,0.048197527668487575,-0.11878869246266777,-0.023529614495420768,-0.054049304776226895,0.0489586721696152,0.04556187774618251,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.3560014876219497,0.22883642051517541,-0.05214468293354291,0.4866441933288736
Niklas Pyyhtiä,2023,Bologna,Serie A,FIN,MF,18,84.1,-0.34149894909298345,2.5443288597477705,-0.31958234111363054,0.15736060296281001,0.16056523543456813,0.19251875073928437,0.18446576277482044,-1.7630792263133301,0.6537276585446004,-0.21334930232359506,-0.6793530919545654,-0.09132916580397818,-0.9137909645692146,-0.4511813288717568,-0.44986678032760946,-0.4972506120733057,0.08436425115471985,-1.6146495434408166,0.021286415879511886,-0.2814789514266033,0.18100459578837358,0.17073778071045456,0.3806183855347453,0.4215961063022142,-0.22239960865762637,0.48056066307476086,-1.2027254787945616,-0.5770404100084485,0.16408467233598667,-0.7183379490209141,-0.14760223814810083,-0.16944862932073188,-0.1798141746105159,-0.28147198402484613,-0.03895987377893324,-0.2472623464587202,0.15695010332343814,0.479345543366472,-0.1232413743993875,-0.15006303946821206,0.4188798146248016,-0.09149156463908964,-0.31407516478529446,-0.16416119592794556,0.15945167627038495,0.17546709809469213,-0.047460472456928436,-0.05019707987318618,-0.10363145160153861,-0.33540485165062306,-0.3019272905255017,0.7292848365173124,-0.2672680189231134,-0.2541083442750947,0.06713547784705466,-0.16708236935789678,-0.19206758226429801,0.08546786734378865,-0.22147635738660462,-0.18489305630673514,1.4690875517720752,-0.29532122592054216,-0.00146111145464769,-0.17983938392301607,0.2969987528566769,0.5108431732513984,0.4689668932312987,0.2239360269323219,0.12163841528917382,0.6871236953651961,0.25617885306024,-0.163640608143955,0.23295548255451254,-0.057832313814703815,-0.19163631231404843,-0.09411972330426985,0.8050829346558208,0.25751729230062453,0.3442984487012836,0.5344583211559929,-0.11703682019819811,0.22374523489675338,-0.11878869246266777,-0.3883692596014683,-0.2540480209645475,-0.09401537303900862,-0.2731813231026345,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.1762573282918154,-0.003033286808959211,1.1642848202154412,0.29710964950137325
Jerdy Schouten,2023,Bologna,Serie A,NED,MF,25,84.1,-0.34149894909298345,-0.008653671869986038,-0.31958234111363054,-0.3360417277850931,-0.1736018676320401,-0.3474436398280357,-0.31531400336911874,-0.1375578315627897,-0.4092819871364211,-0.16519341610313001,-0.6793530919545654,-1.1742151655447772,-0.8354159244507346,-0.4511813288717568,0.6169046590583049,0.304004011071701,0.35076182551599516,0.7851413879967215,-0.020728854169062474,-0.1184670183514927,-0.17522245027214667,-0.40316055769895187,-0.012039527655886416,0.012265687915348425,-0.22239960865762637,0.7355116399916733,0.7175019490386833,0.7445402794575691,0.5257569378632454,0.544552754082494,0.16667665518467195,-0.16944862932073188,-0.1798141746105159,-0.14433649119613856,-0.03895987377893324,-0.2472623464587202,0.4334420575347256,0.5849989381056043,0.3403081907198503,-0.1442820310205964,-0.0380363536159646,0.22567227245925348,-0.14743305523983027,-0.16416119592794556,0.47886580011802177,0.5475611976716903,-0.4722081675713359,-0.3368745599695112,-0.008629048768874284,0.14997630427886366,-0.2767841935706155,-0.26329865849469714,-0.2672680189231134,-0.06961096841068191,-0.07047697365282309,0.17753529770205323,0.09309326859089995,0.2876421862529525,-0.1317172659548955,0.04601670526619975,1.0007369663499495,0.05563766569319731,0.17817024725194344,0.17272273795056542,0.4213574796850892,0.4084350110263605,0.5482201915239651,0.5739562534170118,-0.19197979462117767,-0.21765957039821743,0.3892907815976514,0.015967178789324795,-0.21374845947248733,-0.18411448791518742,-0.1512475027074434,0.0645325777779045,0.07387531061578667,0.44389268326645426,-0.15225825498102377,0.06775670105708238,0.02013131970582282,0.012894656436215469,-0.11878869246266777,-0.09124330975424212,0.012481664219931327,0.04571055715291869,-0.24722282939726387,-0.18225744619532397,-0.11518225147194591,3.346910695483218,0.436930056829654,0.06338856419209045,-0.004393303088672404,0.42147350107705783
Lewis Cook,2023,Bournemouth,Premier League,ENG,MF,25,91.2,-0.34149894909298345,0.09346562939472423,-0.31958234111363054,-0.38538196085988347,0.2083033930155122,-0.12510618488855094,-0.3652919799835127,-1.7630792263133301,-0.3994393052319672,-0.21334930232359506,-0.6793530919545654,-0.09132916580397818,1.9599605064417103,-0.690248701991973,-0.26633621011067854,0.04963746404154002,0.10485637225943367,-0.8348855433098519,-1.044851061603057,-0.7379123640369124,-1.8673009190596181,-1.8554747202043886,-0.2503191160023381,-0.09936988073561501,-0.22239960865762637,0.5242342515118658,0.6901871918860057,0.3933317274384397,0.42145708706187285,0.6796761267662174,0.5415054502014722,-0.16944862932073188,-0.1798141746105159,-0.01474876580218932,-0.03895987377893324,0.449742710953732,0.04851928435830444,0.05289418802283154,0.003279954564786017,-0.019152647342186246,0.2367723889487179,-0.015980535945798215,0.06405601996237832,0.4766626866404437,0.034188230045966744,-0.0013396423057586914,0.35980881704850215,0.41188296481503134,-0.06898595324294053,-0.17201200904412725,0.24822413615888414,-0.26329865849469714,0.129415106803027,0.015021839471307462,0.1957794276020248,0.10013033344473182,-0.04350683168379723,0.26962588463532894,0.10585730598862537,0.1541612360862549,0.8062087770960279,0.127594884345347,0.11077894056219405,-0.17983938392301607,0.1275611037400104,0.5758508247038974,0.3956112809156409,0.038941466323002334,-0.0334116819223187,-0.1828155202770703,-0.06485800055632852,-0.15197132167806246,-0.24105287704698125,-0.013444253459126119,-0.13272031039371585,-0.10141376214050071,0.04591719406306828,-0.03224609445581489,-0.23641052247081806,-0.054310784117133165,0.21238751943177767,-0.1143333695716036,-0.11878869246266777,-0.1283149544270414,-0.12445054419558287,-0.09401537303900862,0.2948116481773796,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.30818162147832445,-0.16423538324682008,-0.13644570818034224,0.1276650179625457
Jefferson Lerma,2023,Bournemouth,Premier League,COL,MF,27,91.2,0.49249806352644493,-0.24693204148764336,0.5377504810080315,-0.0893405624111415,-0.1258637100510961,-0.12510618488855094,-0.06542412029714911,0.09651724928128824,-0.07463080238498848,-0.020725757441734913,1.0489099096434296,1.5329998338072202,-0.9399159779420406,0.0269534173686756,0.05484228776895139,-0.02667250006750935,0.05362606949764984,-0.7609424053663982,-0.01022503665691879,-0.4770932711167356,-2.9359820572411786,-2.8861492871437306,-0.19997835790097507,-0.12981594491315046,-0.22239960865762637,0.6002275140503197,0.7073954888921925,1.1008947443267956,0.34477958341161746,0.8282845628665232,0.10278228827233943,-0.16944862932073188,-0.1798141746105159,-0.03459717257029601,-0.03895987377893324,-0.2472623464587202,0.18950859709215387,0.2993542161413386,0.11004579495914027,-0.15855864668139513,-0.12579610375803857,0.09267281828948008,0.01448900822072237,-0.08884227574087233,0.19706449864201156,0.21382396945819232,-0.04856918434591197,0.1952857067486587,0.024637859664611718,-0.13375972813871145,-0.23079933512801246,0.10602053860386733,-0.2672680189231134,-0.20666021839934526,-0.019616115576269202,-0.031886490141371245,-0.011346078790601519,-0.014995492431877469,-0.08297355271123057,-0.07989364966135289,0.563182158121831,-0.09518419180105943,0.13910782314266765,0.09217118304525451,0.21258162045710205,0.8716530179198282,0.4616728370202314,0.16529605412487752,-0.04945494284150058,0.049055271859349214,0.05480481941742246,-0.06244671388276105,-0.1849552840510929,-0.03363286223282864,-0.16047532728853428,-0.12784840473358836,-0.1262229922073627,0.10755235531991425,-0.18643955122456932,-0.05466149405165652,0.16214479334647872,-0.053174143593828764,-0.11878869246266777,-0.04909381923040375,-0.02785021095819966,0.013786705328625335,-0.19974667080922281,-0.18225744619532397,0.683383443318292,2.5583787568891294,0.3656571253487568,0.31718773272729206,0.03668170457556211,0.21268903832326772
Emiliano Marcondes,2023,Bournemouth,Premier League,DEN,MF,27,91.2,-0.34149894909298345,-0.24693204148764336,-0.31958234111363054,-0.43472219393467376,-0.4122926555367603,-0.5697810947675206,-0.4152699565979066,-0.020520291140750723,-0.5520008747510027,-0.21334930232359506,-0.18556366292656692,-0.09132916580397818,0.02670951685254306,-0.21211395575154077,2.1425025239865483,0.10051077344757113,0.13559455391650369,2.418612526202104,-2.977553483837467,-2.1887185684053954,-0.0861656887570166,-0.01665759509669857,-0.9013929207799667,-0.7015253722468722,-0.22239960865762637,1.097467213223963,-1.2027254787945616,-1.092550608027108,6.819802865806909,16.338783344218893,0.667635991492419,-0.16944862932073188,-0.1798141746105159,-0.28147198402484613,-0.03895987377893324,-0.2472623464587202,-0.7325348890553939,-0.8566348483446273,-0.8753727769974693,0.8476044342665993,-0.36418211578235854,1.2543204773402212,-0.31407516478529446,-0.16416119592794556,-0.8681155465327585,-0.8411377881848354,-0.5625363385961494,-0.4917402336863718,-0.10363145160153861,-0.33540485165062306,-0.3019272905255017,-0.26329865849469714,-0.2672680189231134,-0.2541083442750947,-0.39383867544158796,-0.3626593263027994,-0.19206758226429801,-0.3670346894297102,-0.22147635738660462,-0.3859873262777499,-0.3698664682969597,-0.29532122592054216,-0.23979801203362025,-0.17983938392301607,-0.2222466011912147,2.3870730773044757,0.07643286110662334,-0.1169394262344145,-0.597838654505162,-0.3290362033816278,-0.13532157411928858,0.1290051825890623,-0.43259094888595223,-0.3514764053977561,-0.19163631231404843,-0.2733446775659427,-0.3470627187143565,-0.22532039505462495,-0.32158117157605964,-0.4209028685324758,2.3571350898977546,-0.4278769205673371,-0.11878869246266777,-0.3883692596014683,2.2227037572867765,-0.09401537303900862,-0.2731813231026345,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.727407708715453,-0.2948939245701389,-0.29163047837940537,-0.22215710233081262
Ben Pearson,2023,Bournemouth,Premier League,ENG,MF,27,91.2,-0.34149894909298345,-0.24693204148764336,-0.31958234111363054,-0.38538196085988347,-0.4122926555367603,-0.538018601204737,-0.3652919799835127,1.4879635631877508,-0.2419563947607048,-8.752049010706239e-05,-0.6793530919545654,-1.1742151655447772,1.0455850383927796,-1.1683834482324054,-0.0828056398937476,-0.20472908298862094,-0.4176927159107623,-0.7206097846699694,-2.977553483837467,-0.5585992376542909,-0.7986197808780572,-0.5202826675784226,-0.44832609786769934,-0.26851468172192317,-0.22239960865762637,0.5687997840538133,0.1616466409816913,0.35087794642513853,0.47014504341497076,0.47122043707755273,-0.12495673176919743,-0.16944862932073188,-0.1798141746105159,0.11954544197425332,-0.03895987377893324,-0.2472623464587202,0.12506958902941595,0.10474061963606444,0.1853253548716207,-0.04380259847870558,-0.36418211578235854,-0.08026607031303423,-0.31407516478529446,-0.16416119592794556,0.12262208182491499,0.14925092624221142,-0.1663241338736717,0.017732636098073188,-0.10363145160153861,-0.007857428243661735,-0.3019272905255017,-0.26329865849469714,-0.2672680189231134,-0.2541083442750947,-0.2165409241767254,0.1638940193180923,0.07596510060122087,0.15508364530894236,0.17223965730248317,-0.15395547631119438,-0.3698664682969597,0.24013384191702086,-0.056461934665179805,-0.17983938392301607,0.165539324161953,0.30020613620593867,0.5466109874977181,0.1591952158815939,-0.2842204445948105,-0.3290362033816278,-0.0535797266862001,-0.26005519959989837,-0.17661155217808114,-0.3514764053977561,-0.19163631231404843,0.14025137073022545,-0.3470627187143565,0.08865811694482358,-0.11669513456764634,-0.2984206647262619,0.5104568934818875,-0.27272878831398223,-0.11878869246266777,0.5500085129160444,-0.09816853841726138,-0.09401537303900862,-0.2731813231026345,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.2087310004608023,-0.07038574167692374,-0.011646767111165643,0.1656448034437847
