player,season_end_year,squad,comp,nation,age,gls_per,ast_per,g_minus_pk_per,xg_per,xag_per,xg+xag_per,npxg_per,sot_percent_standard,sh_per_90_standard,sot_per_90_standard,g_per_sh_standard,g_per_sot_standard,dist_standard,npxg_per_sh_expected,cmp_percent_total,cmp_percent_short,cmp_percent_medium,cmp_percent_long,succ_percent_take,ppm_team.success,plus_per__minus__team.success,xgplus_per__minus__team.success..xg,xgplus_per__minus_90_team.success..xg,on_minus_off_team.success..xg,ga90,save_percent,cs_percent,_per_90_expected,cmp_percent_launched,launch_percent_passes,avglen_passes,launch_percent_goal,avglen_goal,stp_percent_crosses,avgdist_sweeper,position_group_model,league_strength,pk_success_rate,pass_cmp_pct,tklw_win_rate,aerial_win_pct,avrg_dist_pass,avrg_prg_dist_pass,avrg_dist_per_carry,pk_p90,pkatt_p90,crdy_p90,crdr_p90,fk_standard_p90,att_total_p90,att_short_p90,att_medium_p90,att_long_p90,kp_p90,final_third_p90,ppa_p90,crspa_p90,att_p90,live_pass_p90,dead_pass_p90,fk_pass_p90,tb_pass_p90,sw_pass_p90,crs_pass_p90,ti_pass_p90,ck_pass_p90,off_outcomes_p90,blocks_outcomes_p90,tkl_tackles_p90,def_3rd_tackles_p90,mid_3rd_tackles_p90,att_3rd_tackles_p90,att_challenges_p90,sh_blocks_p90,pass_blocks_p90,int_p90,err_p90,touches_touches_p90,def_pen_touches_p90,def_3rd_touches_p90,mid_3rd_touches_p90,att_3rd_touches_p90,att_pen_touches_p90,carries_carries_p90,prgdist_carries_p90,prgc_carries_p90,final_third_carries_p90,cpa_carries_p90,mis_carries_p90,dis_carries_p90,rec_receiving_p90,prgr_receiving_p90,ong_team.success_p90,onga_team.success_p90,onxg_team.success..xg._p90,2crdy_p90,fls_p90,fld_p90,off_p90,crs_p90,pkwon_p90,pkcon_p90,og_p90,recov_p90,won_aerial_p90,lost_aerial_p90,sota_p90,saves_p90,ga_goals_p90,fk_goals_p90,ck_goals_p90,og_goals_p90,cmp_launched_p90,att_passes_p90,thr_passes_p90,att_goal_p90,stp_crosses_p90,att_(gk)_passes_p90,live_touches_p90
Diego Falcinelli,2022,Bologna,Serie A,ITA,30,0.0,0.0,0.0,0.78,0.0,0.78,0.78,0.0,6.82,0.0,0.0,,15.6,0.11,,,,,50.0,0.33,-1.0,0.5,0.62,0.84,,,,,,,,,,,,FW,84.1,0.0,0.0,1.0,0.45454545454545453,0.0,0.0,4.8076923076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,28.636363636363637,1.3636363636363638,1.3636363636363638,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,2.7272727272727275,2.7272727272727275,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.0,61.36363636363636,1.3636363636363638,6.818181818181818,23.18181818181818,32.72727272727273,12.272727272727272,35.45454545454545,84.54545454545455,1.3636363636363638,1.3636363636363638,0.0,8.181818181818182,4.090909090909091,45.0,12.272727272727272,0.0,1.3636363636363638,1.3636363636363638,0.0,2.7272727272727275,5.454545454545455,0.0,0.0,0.0,0.0,0.0,6.818181818181818,6.818181818181818,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.36363636363636
Aaron Hickey,2022,Bologna,Serie A,SCO,19,0.16,0.03,0.16,0.03,0.06,0.08,0.03,61.9,0.67,0.41,0.24,0.38,21.3,0.04,81.8,91.0,82.2,52.2,61.2,1.25,-8.0,-7.9,-0.25,-0.27,,,,,,,,,,,,DF,84.1,0.0,0.8176245210727969,0.6304347826086957,0.3617021276595745,12.820689655172414,4.1080459770114945,5.659446450060169,0.0,0.0,0.22340425531914895,0.0,0.0,41.648936170212764,19.946808510638295,16.340425531914896,3.670212765957447,0.5744680851063829,1.1808510638297873,0.7021276595744681,0.28723404255319146,41.13829787234043,32.58510638297872,8.52127659574468,0.5106382978723405,0.06382978723404256,0.0,1.6595744680851063,8.01063829787234,0.0,0.03191489361702128,1.053191489361702,1.4680851063829787,0.7659574468085106,0.4787234042553191,0.22340425531914895,0.9574468085106382,0.4148936170212766,0.7340425531914894,0.925531914893617,0.0,51.12765957446808,2.5531914893617023,15.414893617021276,21.414893617021278,14.617021276595747,0.797872340425532,26.52127659574468,72.15957446808511,1.819148936170213,1.372340425531915,0.25531914893617025,1.5319148936170213,0.8617021276595744,30.670212765957448,4.978723404255319,1.0851063829787233,1.3404255319148937,1.1106382978723404,0.0,1.2446808510638296,2.265957446808511,0.12765957446808512,1.6595744680851063,0.0,0.0,0.0,4.276595744680851,0.5425531914893617,0.9574468085106382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.12765957446808
Ibrahima Mbaye,2022,Bologna,Serie A,SEN,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,71.4,83.3,76.5,16.7,100.0,1.5,-3.0,-2.9,-2.51,-2.38,,,,,,,,,,,,DF,84.1,0.0,0.7142857142857143,1.0,0.42857142857142855,9.877551020408163,6.040816326530612,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,40.833333333333336,20.0,14.166666666666668,5.0,0.0,2.5,0.0,0.0,43.33333333333333,35.0,8.333333333333332,1.6666666666666665,0.0,0.0,0.8333333333333333,6.666666666666666,0.0,0.0,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.0,0.0,1.6666666666666665,0.8333333333333333,0.0,0.8333333333333333,0.0,52.5,9.166666666666666,19.166666666666668,23.333333333333332,10.0,0.0,20.0,26.666666666666664,0.0,0.8333333333333333,0.0,0.0,0.8333333333333333,29.166666666666668,2.5,0.0,2.5,0.08333333333333334,0.0,2.5,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.0,0.8333333333333333,0.0,2.5,2.5,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5
Gary Medel,2022,Bologna,Serie A,CHI,33,0.0,0.03,0.0,0.01,0.01,0.02,0.01,0.0,0.06,0.0,0.0,,11.6,0.13,89.6,95.2,95.3,76.7,76.9,1.18,-11.0,-5.6,-0.18,0.14,,,,,,,,,,,,DF,84.1,0.0,0.8956943602183142,0.5897435897435898,0.3125,20.29290479078229,6.853850818677986,4.648916967509026,0.0,0.0,0.3188097768331562,0.031880977683315624,0.0,52.57173219978746,13.262486716259298,24.26142401700319,14.250797024442083,0.031880977683315624,2.008501594048884,0.1275239107332625,0.031880977683315624,54.0701381509033,49.70244420828905,4.176408076514346,3.85759829968119,0.06376195536663125,0.1594048884165781,0.06376195536663125,0.255047821466525,0.0,0.19128586609989373,0.3188097768331562,1.2433581296493093,0.8607863974495219,0.3506907545164718,0.031880977683315624,1.1477151965993624,0.6695005313496281,0.2869287991498406,1.4027630180658872,0.0,61.94473963868225,12.08289054197662,35.41976620616365,26.110520722635496,0.9245483528161531,0.06376195536663125,35.324123273113706,84.19766206163656,0.38257173219978746,0.1594048884165781,0.06376195536663125,0.255047821466525,0.06376195536663125,38.09776833156217,0.1594048884165781,1.1158342189160466,1.4665249734325185,1.1923485653560042,0.031880977683315624,1.083953241232731,0.9883103081827843,0.031880977683315624,0.06376195536663125,0.0,0.06376195536663125,0.0,7.268862911795962,0.4782146652497343,1.0520722635494155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.94473963868225
Kingsley Michael,2022,Bologna,Serie A,NGA,21,0.0,0.0,0.0,0.02,0.0,0.02,0.02,100.0,1.18,1.18,0.0,0.0,35.6,0.02,85.7,92.9,71.4,83.3,,1.0,1.0,-0.4,-0.45,-0.25,,,,,,,,,,,,MF,84.1,0.0,0.8571428571428571,0.25,0.0,15.214285714285714,2.4642857142857144,4.0,0.0,0.0,0.0,0.0,0.0,33.1578947368421,16.57894736842105,8.289473684210526,7.105263157894736,0.0,3.552631578947368,0.0,0.0,30.789473684210527,29.60526315789474,1.1842105263157894,1.1842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7368421052631575,2.3684210526315788,2.3684210526315788,0.0,2.3684210526315788,1.1842105263157894,1.1842105263157894,1.1842105263157894,1.1842105263157894,46.184210526315795,4.7368421052631575,20.13157894736842,23.684210526315788,3.552631578947368,0.0,20.13157894736842,18.94736842105263,0.0,0.0,0.0,1.1842105263157894,0.0,24.868421052631582,0.0,1.1842105263157894,0.0,0.5921052631578947,0.0,0.0,1.1842105263157894,0.0,0.0,0.0,0.0,0.0,5.921052631578947,0.0,3.552631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.184210526315795
Niklas Pyyhtiä,2022,Bologna,Serie A,FIN,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,81.8,100.0,83.3,33.3,100.0,0.0,0.0,0.2,1.06,1.27,,,,,,,,,,,,MF,84.1,0.0,0.8181818181818182,0.0,0.0,14.590909090909092,4.0,3.6153846153846154,0.0,0.0,0.0,0.0,0.0,104.21052631578948,33.1578947368421,56.84210526315789,14.210526315789473,0.0,9.473684210526315,4.7368421052631575,0.0,113.68421052631578,108.94736842105263,4.7368421052631575,4.7368421052631575,4.7368421052631575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7368421052631575,0.0,0.0,0.0,0.0,118.42105263157896,0.0,9.473684210526315,90.0,23.684210526315788,0.0,61.578947368421055,113.68421052631578,0.0,0.0,0.0,4.7368421052631575,0.0,75.78947368421052,0.0,0.0,0.0,2.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473684210526315,0.0,4.7368421052631575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.42105263157896
Antonio Raimondo,2022,Bologna,Serie A,ITA,17,0.0,0.0,0.0,0.13,0.0,0.13,0.13,50.0,2.43,1.22,0.0,0.0,16.2,0.05,76.9,100.0,80.0,,0.0,3.0,1.0,0.0,0.05,0.26,,,,,,,,,,,,FW,84.1,0.0,0.7692307692307693,0.0,0.0,10.76923076923077,0.6153846153846154,4.583333333333333,0.0,0.0,0.0,0.0,0.0,15.810810810810812,7.297297297297297,6.081081081081082,0.0,0.0,0.0,0.0,0.0,12.162162162162163,10.945945945945947,1.2162162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2162162162162162,0.0,0.0,0.0,0.0,1.2162162162162162,0.0,1.2162162162162162,0.0,0.0,26.756756756756758,1.2162162162162162,6.081081081081082,8.513513513513514,12.162162162162163,6.081081081081082,14.594594594594595,2.4324324324324325,0.0,0.0,0.0,1.2162162162162162,4.864864864864865,18.243243243243246,3.6486486486486487,1.2162162162162162,0.0,0.8513513513513512,0.0,3.6486486486486487,0.0,3.6486486486486487,0.0,0.0,0.0,0.0,2.4324324324324325,0.0,3.6486486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.756756756756758
Jerdy Schouten,2022,Bologna,Serie A,NED,24,0.06,0.06,0.06,0.01,0.05,0.06,0.01,16.7,0.39,0.06,0.17,1.0,24.2,0.03,84.3,88.7,84.4,82.4,88.0,1.24,-5.0,-4.1,-0.26,-0.1,,,,,,,,,,,,MF,84.1,0.0,0.8426966292134831,0.68,0.6086956521739131,15.092384519350812,4.655430711610487,4.651006711409396,0.0,0.0,0.25862068965517243,0.06465517241379311,0.0,51.78879310344828,21.788793103448274,22.435344827586206,5.495689655172414,0.8405172413793104,4.849137931034482,0.8405172413793104,0.0,51.07758620689655,49.91379310344828,0.8405172413793104,0.3879310344827586,0.0,0.25862068965517243,0.06465517241379311,0.0,0.0,0.3232758620689655,0.7112068965517242,1.6163793103448274,0.646551724137931,0.7758620689655172,0.1939655172413793,1.4224137931034484,0.3232758620689655,1.0991379310344829,2.133620689655172,0.06465517241379311,62.58620689655172,4.073275862068965,18.038793103448274,35.366379310344826,9.568965517241379,0.25862068965517243,28.90086206896552,54.50431034482759,0.5818965517241379,0.8405172413793104,0.06465517241379311,1.6163793103448274,0.7112068965517242,38.85775862068966,0.8405172413793104,0.9698275862068966,1.293103448275862,1.2866379310344827,0.06465517241379311,1.0991379310344829,0.4525862068965517,0.0,0.06465517241379311,0.0,0.0,0.0,6.594827586206896,1.8103448275862069,1.1637931034482758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.58620689655172
Łukasz Skorupski,2022,Bologna,Serie A,POL,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,75.0,98.4,98.1,55.3,,1.17,-12.0,-6.9,-0.19,0.21,1.47,74.1,33.3,0.06,42.0,39.1,34.0,28.9,26.6,5.4,11.3,GK,84.1,0.0,0.749801429706116,0.0,0.9375,21.4154090548054,12.741064336775219,5.25,0.0,0.0,0.1111111111111111,0.0,0.0,34.97222222222222,5.361111111111111,8.722222222222223,18.944444444444446,0.0,0.1111111111111111,0.0,0.0,34.80555555555556,23.194444444444443,11.527777777777779,3.361111111111111,0.0,0.1388888888888889,0.0,0.0,0.0,0.08333333333333334,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,37.47222222222222,32.69444444444444,37.388888888888886,0.08333333333333334,0.0,0.0,18.88888888888889,60.69444444444444,0.0,0.0,0.0,0.0,0.0,15.749999999999998,0.0,1.1388888888888888,1.4722222222222223,1.1916666666666667,0.0,0.05555555555555555,0.1388888888888889,0.0,0.0,0.0,0.05555555555555555,0.0,1.1111111111111112,0.41666666666666663,0.027777777777777776,4.833333333333333,3.3888888888888893,1.4722222222222223,0.027777777777777776,0.08333333333333334,0.05555555555555555,5.361111111111111,26.555555555555557,4.555555555555555,8.166666666666668,0.75,0.0,37.47222222222222
Roberto Soriano,2022,Bologna,Serie A,ITA,30,0.0,0.14,0.0,0.07,0.16,0.24,0.07,34.8,0.79,0.27,0.0,0.0,18.9,0.09,,,,,56.8,1.2,-4.0,-1.5,-0.05,0.65,,,,,,,,,,,,MF,84.1,0.0,0.0,0.5263157894736842,0.34285714285714286,0.0,0.0,5.551609322974473,0.0,0.0,0.20594965675057209,0.06864988558352403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.59267734553776,42.73455377574371,0.6178489702517163,0.30892448512585813,0.41189931350114417,0.20594965675057209,1.1670480549199085,0.30892448512585813,0.0,0.2402745995423341,0.9267734553775744,1.9565217391304348,0.9267734553775744,0.7551487414187643,0.2745995423340961,1.9221967963386728,0.10297482837528604,1.1670480549199085,0.7551487414187643,0.0,53.37528604118994,1.6475972540045767,9.027459954233409,27.906178489702516,17.05949656750572,1.8535469107551488,30.926773455377575,78.32951945080092,1.6475972540045767,1.8192219679633868,0.2745995423340961,1.5102974828375286,0.4805491990846682,39.610983981693366,4.977116704805492,1.2356979405034325,1.3729977116704806,1.1910755148741419,0.034324942791762014,1.6819221967963385,1.6132723112128147,0.10297482837528604,1.1670480549199085,0.0,0.034324942791762014,0.0,4.77116704805492,0.8237986270022883,1.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.37528604118994
Adama Soumaoro,2022,Bologna,Serie A,FRA,29,0.0,0.0,0.0,0.03,0.0,0.04,0.03,25.0,0.32,0.08,0.0,0.0,8.3,0.11,89.9,91.4,92.3,84.1,80.0,1.25,1.0,-1.9,-0.07,0.38,,,,,,,,,,,,DF,84.1,0.0,0.8985781990521327,0.3333333333333333,0.7377049180327869,16.732701421800947,5.443601895734597,4.848726114649682,0.0,0.0,0.23830538393645193,0.0794351279788173,0.0,41.902030008826124,15.648720211827007,20.057369814651366,5.00441306266549,0.03971756398940865,1.827007943512798,0.11915269196822596,0.03971756398940865,41.425419240953225,39.28067078552515,2.105030891438658,1.6284201235657547,0.03971756398940865,0.11915269196822596,0.0794351279788173,0.47661076787290385,0.0,0.03971756398940865,0.4368932038834951,0.5957634598411298,0.19858781994704322,0.3177405119152692,0.0794351279788173,0.3574580759046778,0.6354810238305384,0.23830538393645193,1.350397175639894,0.0,49.76610767872904,5.401588702559576,22.36098852603707,24.466019417475728,3.1774051191526915,0.675198587819947,24.94263018534863,65.216240070609,0.6354810238305384,0.7943512797881729,0.03971756398940865,0.5163283318623125,0.19858781994704322,30.423654015887024,0.39717563989408644,1.0723742277140336,1.032656663724625,1.203442188879082,0.0,0.9532215357458077,0.6354810238305384,0.03971756398940865,0.0794351279788173,0.0,0.03971756398940865,0.03971756398940865,4.289496910856134,1.7872903795233892,0.6354810238305384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.76610767872904
Riccardo Stivanello,2022,Bologna,Serie A,ITA,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,90.0,100.0,80.0,100.0,,3.0,1.0,0.0,-0.1,0.11,,,,,,,,,,,,DF,84.1,0.0,0.9,1.0,0.5,18.5,14.2,5.5,0.0,0.0,0.0,0.0,0.0,20.0,6.0,10.0,4.0,0.0,0.0,0.0,0.0,24.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,44.0,18.0,40.0,6.0,0.0,0.0,16.0,40.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
Mattias Svanberg,2022,Bologna,Serie A,SWE,22,0.11,0.11,0.11,0.07,0.1,0.17,0.07,33.3,1.37,0.46,0.08,0.23,21.0,0.05,74.0,88.6,75.7,50.0,52.8,1.11,-17.0,-11.3,-0.4,-0.78,,,,,,,,,,,,MF,84.1,0.0,0.7403574788334901,0.38461538461538464,0.4,13.015051740357478,3.96519285042333,5.206460674157303,0.0,0.0,0.24570982839313574,0.0,0.07020280811232449,37.31279251170047,16.041341653666148,11.72386895475819,7.301092043681748,1.2285491419656787,2.562402496099844,0.982839313572543,0.24570982839313574,36.40015600624025,34.25897035881435,2.0358814352574104,0.7371294851794072,0.2106084243369735,0.38611544461778474,1.7550702028081124,0.14040561622464898,1.0179407176287052,0.10530421216848675,0.9477379095163807,1.3689547581903276,0.5265210608424337,0.5616224648985959,0.28081123244929795,1.8954758190327614,0.31591263650546025,0.7722308892355695,0.982839313572543,0.0,46.57956318252731,1.579563182527301,9.442277691107645,24.570982839313572,13.057722308892355,1.0530421216848673,24.99219968798752,64.58658346333854,1.3689547581903276,1.40405616224649,0.10530421216848675,1.2987519500780031,0.7722308892355695,31.87207488299532,2.000780031201248,0.8775351014040562,1.4742589703588145,0.9758190327613105,0.0,1.2987519500780031,2.2113884555382213,0.0,1.7550702028081124,0.0,0.0,0.0,4.633385335413417,0.7722308892355695,1.1583463338533542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57956318252731
Arthur Theate,2022,Bologna,Serie A,BEL,21,0.07,0.04,0.07,0.05,0.02,0.08,0.05,28.6,0.78,0.22,0.1,0.33,16.7,0.07,83.8,90.1,89.7,65.0,65.5,1.03,-7.0,-8.9,-0.33,-0.43,,,,,,,,,,,,DF,84.1,0.0,0.8375084631008801,0.5757575757575758,0.5,16.882870683818552,5.882193635748138,5.545454545454546,0.0,0.0,0.22277227722772278,0.0,0.0,54.839108910891085,18.415841584158418,24.801980198019802,10.507425742574258,0.22277227722772278,4.084158415841585,0.297029702970297,0.07425742574257425,55.24752475247524,52.648514851485146,2.561881188118812,1.6707920792079207,0.07425742574257425,0.48267326732673266,0.6683168316831682,0.8539603960396039,0.0,0.03712871287128713,0.594059405940594,1.2252475247524752,0.9653465346534653,0.11138613861386139,0.1485148514851485,1.1509900990099011,0.594059405940594,0.48267326732673266,1.5594059405940595,0.0,63.972772277227726,5.346534653465346,28.81188118811881,31.150990099009903,5.012376237623762,0.7797029702970297,38.79950495049505,125.64356435643563,1.3737623762376239,1.4108910891089108,0.03712871287128713,0.8168316831683169,0.37128712871287123,43.069306930693074,0.6311881188118812,1.0767326732673268,1.3366336633663365,1.0767326732673268,0.0,0.9653465346534653,0.37128712871287123,0.03712871287128713,0.6683168316831682,0.0,0.03712871287128713,0.0,6.72029702970297,1.448019801980198,1.448019801980198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.972772277227726
Kacper Urbanski,2022,Bologna,Serie A,POL,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,76.9,90.9,66.7,66.7,0.0,3.0,1.0,0.0,-0.1,0.11,,,,,,,,,,,,MF,84.1,0.0,0.7692307692307693,0.6666666666666666,0.0,12.153846153846153,2.5384615384615383,4.461538461538462,0.0,0.0,0.0,0.0,0.0,51.99999999999999,22.0,18.0,6.0,0.0,2.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,60.0,4.0,22.0,34.0,4.0,0.0,25.999999999999996,36.0,0.0,0.0,0.0,2.0,0.0,24.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Nicolas Viola,2022,Bologna,Serie A,ITA,31,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.0,0.88,0.0,0.0,,29.2,0.03,69.4,86.4,73.3,22.2,25.0,0.17,-3.0,-2.0,-1.73,-1.57,,,,,,,,,,,,MF,84.1,0.0,0.6935483870967742,1.0,1.0,11.67741935483871,3.661290322580645,3.638888888888889,0.0,0.0,0.0,0.0,0.0,54.705882352941174,19.411764705882355,26.47058823529412,7.9411764705882355,0.0,0.8823529411764706,0.0,0.0,56.470588235294116,49.411764705882355,6.176470588235294,2.6470588235294117,0.0,0.8823529411764706,4.411764705882353,0.8823529411764706,0.0,0.8823529411764706,0.8823529411764706,1.7647058823529411,0.8823529411764706,0.8823529411764706,0.0,1.7647058823529411,0.8823529411764706,0.0,0.0,0.0,66.1764705882353,1.7647058823529411,14.117647058823529,36.1764705882353,17.647058823529413,0.8823529411764706,31.764705882352942,51.17647058823529,0.8823529411764706,1.7647058823529411,0.0,0.0,0.0,39.705882352941174,1.7647058823529411,0.8823529411764706,3.5294117647058822,1.1470588235294117,0.0,1.7647058823529411,1.7647058823529411,0.0,4.411764705882353,0.0,0.0,0.0,13.23529411764706,2.6470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1764705882353
Anel Ahmedhodzic,2022,Bordeaux,Ligue 1,BIH,22,0.0,0.07,0.0,0.03,0.06,0.09,0.03,50.0,0.53,0.27,0.0,0.0,16.0,0.05,88.6,94.7,91.5,74.3,25.0,0.67,-20.0,-2.9,-0.19,0.63,,,,,,,,,,,,DF,83.1,0.0,0.8860759493670886,0.6842105263157895,0.5806451612903226,17.745684695051782,5.327963176064442,5.9118881118881115,0.0,0.0,0.4,0.0,0.0,57.93333333333333,20.2,26.53333333333333,10.133333333333333,0.6666666666666667,2.0666666666666664,0.4,0.13333333333333333,57.199999999999996,55.06666666666667,2.0666666666666664,1.5333333333333334,0.0,0.4666666666666667,0.4,0.5333333333333333,0.0,0.06666666666666667,0.2,2.533333333333333,1.8,0.6000000000000001,0.13333333333333333,2.0666666666666664,0.5333333333333333,0.5333333333333333,1.4666666666666666,0.0,67.0,6.266666666666667,30.6,33.0,4.0,0.8666666666666667,47.66666666666667,163.26666666666668,1.2000000000000002,0.9333333333333333,0.2,0.5333333333333333,0.33333333333333337,44.6,0.8,1.2000000000000002,2.533333333333333,1.3333333333333335,0.0,1.4,0.6666666666666667,0.0,0.4,0.0,0.0,0.0,7.2,1.2000000000000002,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
Toma Bašić,2022,Bordeaux,Ligue 1,CRO,24,0.0,0.43,0.0,0.02,0.16,0.18,0.02,0.0,0.86,0.0,0.0,,27.1,0.02,73.3,90.6,86.8,39.3,25.0,0.67,0.0,-2.3,-0.98,-0.43,,,,,,,,,,,,MF,83.1,0.0,0.7326732673267327,1.0,0.0,14.455445544554456,3.7524752475247523,5.233766233766234,0.0,0.0,0.0,0.0,0.43062200956937796,43.49282296650718,13.779904306220095,16.363636363636363,12.057416267942584,2.15311004784689,3.875598086124402,0.43062200956937796,0.43062200956937796,40.90909090909091,36.17224880382775,4.7368421052631575,0.8612440191387559,0.43062200956937796,0.0,7.751196172248804,0.0,3.875598086124402,0.0,0.8612440191387559,0.8612440191387559,0.43062200956937796,0.0,0.43062200956937796,1.7224880382775118,0.43062200956937796,1.291866028708134,0.8612440191387559,0.0,50.8133971291866,0.43062200956937796,7.320574162679425,26.698564593301434,16.794258373205743,2.15311004784689,33.1578947368421,77.08133971291866,2.583732057416268,1.291866028708134,0.0,1.7224880382775118,0.0,36.60287081339713,4.30622009569378,1.291866028708134,1.291866028708134,0.5598086124401914,0.0,2.583732057416268,0.8612440191387559,0.0,7.751196172248804,0.0,0.0,0.0,1.7224880382775118,0.0,0.43062200956937796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8133971291866
Loris Benito,2022,Bordeaux,Ligue 1,SUI,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,79.2,77.8,95.2,58.3,,0.0,0.0,-1.1,-1.63,-1.07,,,,,,,,,,,,DF,83.1,0.0,0.7924528301886793,0.0,0.0,15.773584905660377,4.886792452830188,4.17948717948718,0.0,0.0,0.0,0.0,0.0,78.1967213114754,26.557377049180328,30.983606557377048,17.704918032786885,0.0,0.0,0.0,0.0,76.72131147540983,67.8688524590164,8.852459016393443,1.4754098360655739,0.0,0.0,0.0,7.377049180327869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4754098360655739,1.4754098360655739,90.0,5.901639344262295,39.83606557377049,44.26229508196721,5.901639344262295,0.0,57.54098360655738,63.442622950819676,0.0,1.4754098360655739,0.0,1.4754098360655739,1.4754098360655739,51.63934426229508,0.0,0.0,0.0,0.8852459016393441,0.0,1.4754098360655739,0.0,0.0,0.0,0.0,0.0,0.0,8.852459016393443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
