player,season_end_year,age,position_group_model,comp,target_market_value,predicted_log_value,expected_market_value_raw,undervaluation_raw
Mohamed Salah,2025,32.0,FW,Premier League,55000000.0,18.937537686340324,167674922.94100225,112674922.94100225
Aymeric Laporte,2022,27.0,DF,Premier League,45000000.0,18.698028374303057,131962502.30209365,86962502.30209365
JoÃ«l Matip,2022,29.0,DF,Premier League,18000000.0,18.300971814097412,88717862.03517242,70717862.03517242
Mohamed Salah,2022,29.0,FW,Premier League,90000000.0,18.776118270385865,142680477.25430238,52680477.25430238
Virgil van Dijk,2022,30.0,DF,Premier League,55000000.0,18.451199931806993,103098966.2338946,48098966.2338946
Jordan Henderson,2022,31.0,MF,Premier League,15000000.0,17.952435892266767,62610019.31978287,47610019.31978287
William Saliba,2024,23.0,DF,Premier League,80000000.0,18.659316316412173,126951579.57507034,46951579.57507034
John Stones,2021,26.0,DF,Premier League,30000000.0,18.114297559735125,73610449.17807095,43610449.17807095
Sadio ManÃ©,2022,29.0,FW,Premier League,70000000.0,18.54729364076623,113497756.92958184,43497756.929581836
Gabriel Jesus,2022,24.0,FW,Premier League,50000000.0,18.353037389522033,93459372.28602213,43459372.28602213
Ä°lkay GÃ¼ndoÄan,2023,31.0,MF,Premier League,20000000.0,17.953250748333012,62661058.26652177,42661058.26652177
Riyad Mahrez,2022,30.0,FW,Premier League,35000000.0,18.162698286951073,77260877.5862973,42260877.5862973
JoÃ£o Cancelo,2022,27.0,DF,Premier League,65000000.0,18.48798640152651,106962235.63918866,41962235.63918866
Raheem Sterling,2022,26.0,FW,Premier League,70000000.0,18.524135619458804,110899573.93644188,40899573.93644188
Robert Lewandowski,2025,35.0,FW,La Liga,15000000.0,17.795810399078686,53533082.2406307,38533082.2406307
Robert Lewandowski,2020,30.0,FW,Bundesliga,60000000.0,18.397205563673992,97679820.82278454,37679820.82278454
Trevoh Chalobah,2022,22.0,DF,Premier League,20000000.0,17.81131729303761,54369683.86779941,34369683.86779941
RÃºben Dias,2022,24.0,DF,Premier League,75000000.0,18.509935205953738,109335882.92097864,34335882.920978636
Robert Lewandowski,2022,32.0,FW,Bundesliga,45000000.0,18.18767545040167,79214937.02303128,34214937.02303128
Oleksandr Zinchenko,2022,24.0,DF,Premier League,25000000.0,17.893151412907933,59006100.56671768,34006100.56671768
Ä°lkay GÃ¼ndoÄan,2022,30.0,MF,Premier League,25000000.0,17.87864250459265,58156167.161759846,33156167.161759846
Gabriel Jesus,2020,22.0,FW,Premier League,56000000.0,18.30551032330726,89121423.96568872,33121423.96568872
Kyle Walker,2024,34.0,DF,Premier League,13000000.0,17.633855293297568,45528782.72721588,32528782.72721588
Harry Kane,2025,31.0,FW,Bundesliga,90000000.0,18.622799179243767,122399295.34905769,32399295.34905769
David Silva,2020,33.0,MF,Premier League,12000000.0,17.525985007893897,40873193.211500935,28873193.211500935
Kyle Walker,2020,29.0,DF,Premier League,40000000.0,18.04632010845725,68772883.76678145,28772883.76678145
Karim Benzema,2021,32.0,FW,La Liga,25000000.0,17.791938390396005,53326202.456142746,28326202.456142746
Virgil van Dijk,2025,33.0,DF,Premier League,28000000.0,17.83470161093193,55656063.80289626,27656063.80289626
Callum Wilson,2023,30.0,FW,Premier League,16000000.0,17.583732762658624,43303011.47218686,27303011.472186863
Chris Wood,2025,32.0,FW,Premier League,7000000.0,17.315441874182163,33113176.542314123,26113176.542314123
Jamie Vardy,2021,33.0,FW,Premier League,7000000.0,17.284974820068573,32119529.1850227,25119529.1850227
Sidnei Tavares,2021,18.0,MF,Premier League,300000.0,17.018630564877768,24609190.39046863,24309190.39046863
Thiago Silva,2022,36.0,DF,Premier League,2500000.0,17.099313870350883,26677040.121015176,24177040.121015176
Jamie Vardy,2020,32.0,FW,Premier League,16000000.0,17.504750815422398,40014433.737661704,24014433.737661704
Karim Benzema,2022,33.0,FW,La Liga,30000000.0,17.80312781512104,53926242.78808126,23926242.78808126
Granit Xhaka,2023,29.0,MF,Premier League,20000000.0,17.591566634651052,43643573.948524304,23643573.948524304
Anthony Elanga,2021,18.0,FW,Premier League,800000.0,16.963672062006808,23293199.73512466,22493199.73512466
Neco Williams,2022,20.0,DF,Premier League,15000000.0,17.436133677116434,37360839.8258328,22360839.8258328
Kieran Trippier,2023,31.0,DF,Premier League,11000000.0,17.315847416064344,33126608.045994174,22126608.045994174
Trent Alexander-Arnold,2022,22.0,DF,Premier League,80000000.0,18.436964354982972,101641690.15799214,21641690.15799214
Danny Welbeck,2025,33.0,FW,Premier League,5000000.0,17.085007310353202,26298100.555819117,21298100.555819117
Edinson Cavani,2021,33.0,FW,Premier League,6000000.0,17.111704652031143,27009645.88065424,21009645.88065424
Kyle Walker,2023,32.0,DF,Premier League,13000000.0,17.340505547751654,33953602.50104863,20953602.501048632
Daniel Parejo,2025,35.0,MF,La Liga,2000000.0,16.935533240008954,22646892.315195855,20646892.315195855
Jacob Murphy,2025,29.0,FW,Premier League,14000000.0,17.344468791967742,34088435.93616633,20088435.93616633
Henrikh Mkhitaryan,2024,35.0,MF,Serie A,6000000.0,17.05963137006516,25639157.510250267,19639157.510250267
Robert Lewandowski,2024,35.0,FW,La Liga,15000000.0,17.342784260677824,34031061.23582937,19031061.23582937
Jack Grealish,2022,25.0,FW,Premier League,70000000.0,18.302751581435597,88875899.7836111,18875899.783611104
Jordan Henderson,2020,29.0,MF,Premier League,28000000.0,17.65903101135594,46689552.85157938,18689552.851579383
Joe Gomez,2020,22.0,DF,Premier League,40000000.0,17.885788737129324,58573253.18473986,18573253.184739858
Eric GarcÃ­a,2020,18.0,DF,Premier League,16000000.0,17.35574685852777,34475063.705641106,18475063.705641106
Jarell Quansah,2024,21.0,DF,Premier League,22000000.0,17.509314697043038,40197472.246254645,18197472.246254645
Joselu,2024,34.0,FW,La Liga,5000000.0,16.95158493764347,23013346.63778449,18013346.63778449
Jack Grealish,2023,26.0,FW,Premier League,75000000.0,18.346033824037875,92807110.19136675,17807110.191366747
Rhys Williams,2021,19.0,DF,Premier League,5000000.0,16.942388056075647,22802665.893002015,17802665.893002015
NicolÃ¡s Otamendi,2020,31.0,DF,Premier League,14500000.0,17.289554257374665,32266955.867788263,17766955.867788263
Edin DÅ¾eko,2022,35.0,FW,Serie A,4000000.0,16.8946857303833,21740461.865309805,17740461.865309805
Fabian SchÃ¤r,2023,30.0,DF,Premier League,10000000.0,17.126710493244264,27418004.573155474,17418004.573155474
Olivier Giroud,2024,37.0,FW,Serie A,3000000.0,16.826209476809304,20301583.127591092,17301583.127591092
Neco Williams,2020,18.0,DF,Premier League,4000000.0,16.856676560930563,20929632.027237564,16929632.027237564
Eric Maxim Choupo-Moting,2023,33.0,FW,Bundesliga,5000000.0,16.891473132561583,21670730.570941214,16670730.570941214
Wataru Endo,2024,31.0,MF,Premier League,13000000.0,17.20389316550519,29618008.56441206,16618008.564412061
Olivier Giroud,2022,34.0,FW,Serie A,3500000.0,16.810214020602213,19979433.362569086,16479433.362569086
Nampalys Mendy,2023,30.0,MF,Premier League,2500000.0,16.757336165214273,18950409.759375364,16450409.759375364
Anthony Martial,2023,26.0,FW,Premier League,15000000.0,17.263314607931697,31431293.91620882,16431293.916208819
Brandon Williams,2020,18.0,DF,Premier League,11000000.0,17.12024341538077,27241262.315216035,16241262.315216035
John Stones,2022,27.0,DF,Premier League,28000000.0,17.602985670972604,44144797.816453874,16144797.816453874
Jeff Hendrick,2022,29.0,MF,Premier League,3000000.0,16.759578384472253,18992948.40799314,15992948.407993142
Curtis Jones,2020,18.0,MF,Premier League,5000000.0,16.85894810627092,20977228.676122718,15977228.676122718
Angelo Ogbonna,2022,33.0,DF,Premier League,1200000.0,16.64757907772111,16980548.122953307,15780548.122953307
Olivier Giroud,2021,33.0,FW,Premier League,4000000.0,16.790119104525616,19581955.32493283,15581955.324932829
Callum Wilson,2024,32.0,FW,Premier League,13000000.0,17.157153826569598,28265535.431772947,15265535.431772947
Dan Gosling,2022,31.0,MF,Premier League,1000000.0,16.592891727198687,16076862.186173705,15076862.186173705
Florin Andone,2020,26.0,FW,Premier League,2800000.0,16.69609391208251,17824667.24094104,15024667.24094104
Burak YÄ±lmaz,2021,35.0,FW,Ligue 1,2800000.0,16.692212040513283,17755608.29376777,14955608.293767769
Karim Benzema,2020,31.0,FW,La Liga,32000000.0,17.664344252556994,46938285.916992776,14938285.916992776
Ben White,2024,26.0,DF,Premier League,55000000.0,18.06171083121742,69839535.38418938,14839535.384189382
Ellis Simms,2023,21.0,FW,Premier League,4000000.0,16.746435031690933,18744950.704296704,14744950.704296704
Granit Xhaka,2024,31.0,MF,Bundesliga,20000000.0,17.361420233958615,34671209.569165334,14671209.569165334
Nampalys Mendy,2020,27.0,MF,Premier League,5500000.0,16.804871305922084,19872973.590630222,14372973.590630222
Jamie Vardy,2022,34.0,FW,Premier League,5000000.0,16.77258878778068,19241668.80775273,14241668.807752728
Thiago Silva,2021,35.0,DF,Premier League,3000000.0,16.645371634396394,16943105.864177972,13943105.864177972
Caio Henrique Oliveira Silva,2021,23.0,DF,Ligue 1,800000.0,16.504496267804292,14716740.301815156,13916740.301815156
Chris Wood,2023,30.0,FW,Premier League,8000000.0,16.90262175702574,21913681.185277745,13913681.185277745
Benjamin Mendy,2020,25.0,DF,Premier League,28000000.0,17.54953497437501,41847179.22003949,13847179.220039487
Divock Origi,2022,26.0,FW,Premier League,12000000.0,17.066068791272315,25804739.963158317,13804739.963158317
Sergio AgÃ¼ero,2020,31.0,FW,Premier League,52000000.0,18.001980415848067,65790131.02657592,13790131.026575923
Dan Burn,2023,30.0,DF,Premier League,10000000.0,16.980463288454146,23687623.30396984,13687623.303969841
Erling Haaland,2023,22.0,FW,Premier League,180000000.0,19.08167929797389,193672528.39900312,13672528.399003118
Thomas Partey,2023,29.0,MF,Premier League,35000000.0,17.700001297014303,48642163.59587601,13642163.595876008
Alexis SÃ¡nchez,2021,31.0,FW,Serie A,7500000.0,16.860195510385093,21003412.085976128,13503412.085976128
Shandon Baptiste,2024,26.0,MF,Premier League,2500000.0,16.573081596379325,15761511.307363404,13261511.307363404
Hianga Mananga Mbock,2020,19.0,MF,Ligue 1,725000.0,16.446460882477513,13886959.75256046,13161959.75256046
Myles Lewis-Skelly,2025,17.0,DF,Premier League,7500000.0,16.823909696497285,20254947.59041137,12754947.590411369
Carlos Dominguez,2023,21.0,DF,La Liga,800000.0,16.421877831192543,13549737.838496504,12749737.838496504
Ä°lkay GÃ¼ndoÄan,2021,29.0,MF,Premier League,40000000.0,17.78099189049877,52745650.478654414,12745650.478654414
Mitchel Bakker,2021,20.0,DF,Ligue 1,10000000.0,16.938489591822496,22713943.564024102,12713943.564024102
Ben Johnson,2020,19.0,DF,Premier League,1000000.0,16.422848324289156,13562894.149522074,12562894.149522074
William Osula,2025,20.0,FW,Premier League,7000000.0,16.785303481391466,19487882.694008525,12487882.694008525
Danilo Cataldi,2020,24.0,MF,Serie A,3200000.0,16.554173637592665,15466293.064682556,12266293.064682556
Wissam Ben Yedder,2024,33.0,FW,Ligue 1,8000000.0,16.816217211307297,20099734.451128617,12099734.451128617
Kristoffer Askildsen,2020,18.0,MF,Serie A,1000000.0,16.37845410012674,12973949.535053443,11973949.535053443
Danny Welbeck,2021,29.0,FW,Premier League,4000000.0,16.58300677299296,15918726.00192875,11918726.00192875
Felipe Caicedo,2021,31.0,FW,Serie A,4000000.0,16.581616082129976,15896603.360180182,11896603.360180182
Nampalys Mendy,2022,29.0,MF,Premier League,4000000.0,16.580548316351756,15879638.568878097,11879638.568878097
Conor Bradley,2024,20.0,DF,Premier League,15000000.0,17.100048769049486,26696652.249398734,11696652.249398734
Billy Sharp,2020,33.0,FW,Premier League,1600000.0,16.40136624800238,13274642.21142635,11674642.21142635
Kyle Walker,2022,31.0,DF,Premier League,18000000.0,17.205061585388417,29652635.060892906,11652635.060892906
Divock Origi,2020,24.0,FW,Premier League,16000000.0,17.12747131644552,27438872.765423443,11438872.765423443
MiloÅ¡ PantoviÄ,2024,27.0,MF,Bundesliga,800000.0,16.316169796212918,12190526.774493957,11390526.774493957
Theo Walcott,2021,31.0,FW,Premier League,5000000.0,16.611624170264122,16380859.527474485,11380859.527474485
Kike Hermoso,2022,21.0,DF,La Liga,200000.0,16.262531427049613,11553873.890802622,11353873.890802622
Zlatan IbrahimoviÄ,2020,37.0,FW,Serie A,3500000.0,16.51076551106782,14809292.947471773,11309292.947471773
Craig Dawson,2021,30.0,DF,Premier League,3000000.0,16.475125101932804,14290778.56972567,11290778.56972567
Michael Obafemi,2020,19.0,FW,Premier League,4500000.0,16.570812825636835,15725792.583502209,11225792.583502209
Borja Iglesias,2021,27.0,FW,La Liga,10000000.0,16.87072488948547,21225733.38335183,11225733.383351829
James McArthur,2022,33.0,MF,Premier League,1200000.0,16.32966884629231,12356203.03966982,11156203.03966982
Oleksandr Zinchenko,2021,23.0,DF,Premier League,28000000.0,17.482112826126894,39118763.727106854,11118763.727106854
Fikayo Tomori,2020,21.0,DF,Premier League,16000000.0,17.11260099781772,27033866.7173334,11033866.717333399
Tim Ream,2024,36.0,DF,Premier League,500000.0,16.258079209011388,11502547.862719499,11002547.862719499
Alfie Dorrington,2025,19.0,DF,Premier League,700000.0,16.265398839945345,11587051.164399147,10887051.164399147
Muhamed BeÅ¡iÄ,2020,26.0,MF,Premier League,2400000.0,16.3995106785553,13250033.028147703,10850033.028147703
Jason Steele,2023,31.0,GK,Premier League,4000000.0,16.510007359422296,14798069.511967095,10798069.511967095
Alfie Gilchrist,2024,20.0,DF,Premier League,5000000.0,16.573402289294563,15766566.723268524,10766566.723268524
AdriÃ¡n,2020,32.0,GK,Premier League,4000000.0,16.4933818007502,14554077.196829515,10554077.196829515
Daniel James,2021,22.0,FW,Premier League,18000000.0,17.165684736381856,28507697.637194894,10507697.637194894
Victor LindelÃ¶f,2020,25.0,DF,Premier League,28000000.0,17.466351972086038,38507051.79979989,10507051.79979989
Tom Cairney,2024,33.0,MF,Premier League,2000000.0,16.34137810921896,12501735.457430609,10501735.457430609
Stefan de Vrij,2024,32.0,DF,Serie A,7000000.0,16.677137826699234,17489963.665066503,10489963.665066503
Diego Costa,2021,31.0,FW,La Liga,6000000.0,16.618100334465026,16487288.925153395,10487288.925153395
MoisÃ©s Caicedo,2022,19.0,MF,Premier League,6000000.0,16.61723627690555,16473049.110553976,10473049.110553976
Felipe Caicedo,2020,30.0,FW,Serie A,5000000.0,16.554210913340295,15466869.593102079,10466869.593102079
Jimmy Dunne,2021,22.0,DF,Premier League,600000.0,16.218409224399146,11055174.246635996,10455174.246635996
Marvelous Nakamba,2021,26.0,MF,Premier League,7000000.0,16.669968873510015,17365027.293680657,10365027.293680657
Timothy Fosu-Mensah,2020,21.0,DF,Premier League,6300000.0,16.62768349474648,16646048.762597308,10346048.762597308
Jordan Amavi,2024,30.0,DF,Ligue 1,1200000.0,16.259732255950606,11521577.840299932,10321577.840299932
Othmane Maamma,2024,18.0,FW,Ligue 1,300000.0,16.17801522362033,10617510.492927251,10317510.492927251
Olivier Giroud,2023,35.0,FW,Serie A,4000000.0,16.475312255665745,14293453.392762538,10293453.392762538
JÃ©rÃ´me Boateng,2021,31.0,DF,Bundesliga,8500000.0,16.748109835091732,18776371.117321745,10276371.117321745
Jonny Evans,2021,32.0,DF,Premier League,7000000.0,16.65857057395384,17168219.268590804,10168219.268590804
Michail Antonio,2021,30.0,FW,Premier League,12000000.0,16.912839702057667,22138741.855930313,10138741.855930313
Matteo Darmian,2024,34.0,DF,Serie A,4000000.0,16.46166259430458,14099678.072934533,10099678.072934533
GaÃ«tan Laborde,2025,30.0,FW,Ligue 1,6500000.0,16.622688693165124,16563112.344820097,10063112.344820097
Ivan PeriÅ¡iÄ,2024,35.0,FW,Premier League,2000000.0,16.305178216583183,12057267.325296106,10057267.325296106
Marco Pellegrino,2024,,DF,Serie A,3500000.0,16.42092877581545,13536884.48622994,10036884.48622994
Kortney Hause,2022,26.0,DF,Premier League,4000000.0,16.457087499254275,14035318.039893944,10035318.039893944
Tom Cairney,2023,31.0,MF,Premier League,2000000.0,16.30051124733485,12001127.528053226,10001127.528053226
Paulo Gazzaniga,2024,32.0,GK,La Liga,4000000.0,16.45023527000244,13939473.565381443,9939473.565381443
Andrew Omobamidele,2022,19.0,DF,Premier League,1200000.0,16.224312439446646,11120628.328185989,9920628.328185989
RaÃºl Asencio,2025,21.0,DF,La Liga,100000.0,16.112803951565652,9947221.76984767,9847221.76984767
Leander Dendoncker,2024,29.0,MF,Premier League,7000000.0,16.634182351065828,16754581.335096069,9754581.335096069
Reiss Nelson,2023,22.0,FW,Premier League,12000000.0,16.893772036094333,21720606.800661147,9720606.800661147
David Luiz,2021,33.0,DF,Premier League,4000000.0,16.425244867066134,13595437.187743481,9595437.187743481
Idrissa Gana Gueye,2024,34.0,MF,Premier League,3000000.0,16.340749499379033,12493879.21239244,9493879.21239244
Wes Morgan,2020,35.0,DF,Premier League,1200000.0,16.183167369470564,10672354.621863049,9472354.621863049
Benjamin Pavard,2020,23.0,DF,Bundesliga,42500000.0,17.765374106600586,51928279.66667281,9428279.66667281
Pablo MarÃ­,2021,26.0,DF,Premier League,7000000.0,16.612561318141335,16396218.011606088,9396218.011606088
Kortney Hause,2021,25.0,DF,Premier League,5000000.0,16.481469607809746,14381734.735553388,9381734.735553388
Odion Ighalo,2020,30.0,FW,Premier League,5200000.0,16.493254658491598,14552226.876085168,9352226.876085168
Sergio Busquets,2023,34.0,MF,La Liga,5000000.0,16.476631742433543,14312325.864950426,9312325.864950426
Gerard Moreno,2025,32.0,FW,La Liga,5000000.0,16.476306520452653,14307671.938476866,9307671.938476866
Thiago Silva,2024,39.0,DF,Premier League,1000000.0,16.147719424094827,10300668.221957859,9300668.221957859
Ben Mee,2023,32.0,DF,Premier League,2000000.0,16.235492241769336,11245652.335416773,9245652.335416773
Angelo Ogbonna,2021,32.0,DF,Premier League,2500000.0,16.27818483121278,11736154.296565708,9236154.296565708
Moreto CassamÃ£,2020,21.0,MF,Ligue 1,1300000.0,16.16926965206049,10525059.14557663,9225059.14557663
Nathaniel Clyne,2022,30.0,DF,Premier League,2000000.0,16.22840413015407,11166223.721379235,9166223.721379235
Fabian Delph,2022,31.0,MF,Premier League,1800000.0,16.205995080881845,10918782.0622144,9118782.0622144
Oghenekaro Etebo,2022,25.0,MF,Premier League,1750000.0,16.200825558507564,10862482.814363262,9112482.814363262
Daniel Jebbison,2021,17.0,FW,Premier League,1000000.0,16.128531795928538,10104906.914652789,9104906.914652789
Borja Valero,2020,34.0,MF,Serie A,1200000.0,16.145219657540423,10274951.110328417,9074951.110328417
Trevoh Chalobah,2024,24.0,DF,Premier League,13000000.0,16.908897471421508,22051637.630878404,9051637.630878404
Jarrad Branthwaite,2020,17.0,DF,Premier League,2000000.0,16.217895428825788,11049495.605486842,9049495.605486842
Rob Holding,2023,26.0,DF,Premier League,8000000.0,16.650649603326197,17032767.463206872,9032767.463206872
Pablo Busto,2024,18.0,DF,La Liga,500000.0,16.061563417035497,9450359.217859924,8950359.217859924
Edin DÅ¾eko,2023,36.0,FW,Serie A,4000000.0,16.370397054278026,12869837.800472112,8869837.800472112
Ilija Nestorovski,2022,31.0,FW,Serie A,700000.0,16.073918093606345,9567839.583462616,8867839.583462616
Matt Doherty,2022,29.0,DF,Premier League,12000000.0,16.852452363770354,20841407.600714203,8841407.600714203
Andrey Galabinov,2021,31.0,FW,Serie A,700000.0,16.071014560947496,9540099.337697329,8840099.337697329
Julian Baumgartlinger,2021,32.0,MF,Bundesliga,1500000.0,16.14997430410212,10323921.201535115,8823921.201535115
Victor LindelÃ¶f,2021,26.0,DF,Premier League,24000000.0,17.306591278848483,32821398.31782461,8821398.31782461
Jakub Kiwior,2024,24.0,DF,Premier League,30000000.0,17.473959263416926,38801103.218061164,8801103.218061164
Jeremy Ngakia,2020,18.0,DF,Premier League,250000.0,16.0166593882105,9035386.665851945,8785386.665851945
Nemanja MatiÄ,2021,31.0,MF,Premier League,8000000.0,16.635955953259476,16784323.666815024,8784323.666815024
Francesco Acerbi,2024,36.0,DF,Serie A,3500000.0,16.323224761659773,12276834.618169665,8776834.618169665
Danny Welbeck,2023,31.0,FW,Premier League,7000000.0,16.57032262168901,15718085.626549562,8718085.626549562
Zlatan IbrahimoviÄ,2021,38.0,FW,Serie A,4000000.0,16.355060468640524,12673964.270434974,8673964.270434974
Alexis SÃ¡nchez,2020,30.0,FW,Serie A,16000000.0,17.020767404602804,24661832.512090456,8661832.512090456
Gaetano Berardi,2021,31.0,DF,Premier League,300000.0,16.004911615572496,8929862.039138246,8629862.039138246
Kevin Kampl,2023,31.0,MF,Bundesliga,3500000.0,16.31091821586395,12126675.046377862,8626675.046377862
Tim Iroegbunam,2022,18.0,MF,Premier League,2500000.0,16.21988849957306,11071539.994659616,8571539.994659616
Dean Huijsen,2025,19.0,DF,Premier League,15000000.0,16.973261447992844,23517641.637941044,8517641.637941044
David McGoldrick,2020,31.0,FW,Premier League,2000000.0,16.164598102179248,10476005.469660169,8476005.469660169
Ä°lkay GÃ¼ndoÄan,2025,33.0,MF,Premier League,11000000.0,16.784570913757072,19473611.72901321,8473611.729013208
Jonathan Gradit,2023,29.0,DF,Ligue 1,5000000.0,16.41622782286412,13473397.565880593,8473397.565880593
David Silva,2021,34.0,MF,La Liga,5000000.0,16.415369248848226,13461834.620498678,8461834.620498678
Romain SaÃ¯ss,2020,29.0,DF,Premier League,8000000.0,16.61296507202171,16402839.385268185,8402839.385268185
Asmir BegoviÄ,2023,35.0,GK,Premier League,800000.0,16.033147395065647,9185597.132293409,8385597.132293409
IÃ±igo MartÃ­nez,2025,33.0,DF,La Liga,5000000.0,16.406913933112904,13348490.405781148,8348490.405781148
LoÃ¯c RÃ©my,2020,32.0,FW,Ligue 1,2000000.0,16.14866410999799,10310403.716733314,8310403.716733314
Moustapha CissÃ©,2022,17.0,FW,Serie A,1000000.0,16.04525813608162,9297517.88603334,8297517.886033339
Henrikh Mkhitaryan,2025,35.0,MF,Serie A,5000000.0,16.401133992552715,13271559.461204782,8271559.461204782
Borja Mayoral,2022,24.0,FW,La Liga,9000000.0,16.663259162066154,17248902.980593387,8248902.980593387
LukÃ¡Å¡ HrÃ¡deckÃ½,2024,34.0,GK,Bundesliga,2500000.0,16.189279090960145,10737780.816746248,8237780.816746248
Timothee Pembele,2021,17.0,DF,Ligue 1,4000000.0,16.31983533724304,12235293.651517762,8235293.651517762
Karl Toko Ekambi,2021,27.0,FW,Ligue 1,15000000.0,16.961161494045676,23234793.91821061,8234793.918210611
Carlos VinÃ­cius,2024,29.0,FW,Premier League,4000000.0,16.319345439137848,12229301.071848104,8229301.071848104
Vedad IbiÅ¡eviÄ,2020,34.0,FW,Bundesliga,1000000.0,16.037246749808745,9223329.443790233,8223329.443790233
Emil Krafth,2024,29.0,DF,Premier League,2500000.0,16.180691990804277,10645969.170901941,8145969.170901941
Tom Cairney,2025,33.0,MF,Premier League,2000000.0,16.130273200186128,10122518.974725422,8122518.9747254215
Ètefan Radu,2020,32.0,DF,Serie A,4000000.0,16.310001879833095,12115568.025840806,8115568.025840806
Bobby Adekanye,2020,20.0,FW,Serie A,800000.0,16.00020799273337,8887957.95914829,8087957.95914829
Luuk de Jong,2022,30.0,FW,La Liga,4000000.0,16.307688917750717,12087577.557002747,8087577.557002747
Daniel Amartey,2021,25.0,DF,Premier League,5000000.0,16.383062378942334,13033875.087235652,8033875.087235652
Pierre-Emerick Aubameyang,2024,34.0,FW,Ligue 1,5000000.0,16.38282480043045,13030778.88616073,8030778.886160729
Mark Noble,2021,33.0,MF,Premier League,2000000.0,16.112104223469334,9940263.85320405,7940263.853204049
Francisco Sierralta,2022,24.0,DF,Premier League,1500000.0,16.05937217029772,9429673.818545459,7929673.818545459
Luka Romero,2022,16.0,FW,Serie A,1000000.0,16.004543025132616,8926571.1835188,7926571.183518801
Cheikhou KouyatÃ©,2023,32.0,MF,Premier League,2000000.0,16.10882563145166,9907727.14664116,7907727.146641159
Virgil van Dijk,2024,32.0,DF,Premier League,30000000.0,17.45049568768735,37901288.29028416,7901288.290284157
Daniel Jebbison,2025,20.0,FW,Premier League,1200000.0,16.023686067696502,9099099.020012207,7899099.020012207
Aaron Cresswell,2021,30.0,DF,Premier League,5000000.0,16.367685376649327,12834986.220991975,7834986.220991975
Luis SuÃ¡rez,2021,33.0,FW,La Liga,15000000.0,16.942827866272797,22812696.944141373,7812696.944141373
Jay Rodriguez,2024,34.0,FW,Premier League,800000.0,15.96840821356952,8609769.436056294,7809769.436056294
Joshua Acheampong,2025,18.0,DF,Premier League,1000000.0,15.99066953980669,8803583.621040128,7803583.621040128
Oleksandr Zinchenko,2020,22.0,DF,Premier League,24000000.0,17.274512106906037,31785223.6747636,7785223.674763601
Gonzalo Villar,2020,21.0,MF,Serie A,3000000.0,16.192878353627194,10776498.54981375,7776498.549813749
James Tomkins,2022,32.0,DF,Premier League,1500000.0,16.04278007011419,9274506.544487182,7774506.544487182
Divin Mubama,2023,17.0,FW,Premier League,250000.0,15.895926981942953,8007801.861208396,7757801.861208396
Marko ArnautoviÄ,2024,35.0,FW,Serie A,4000000.0,16.278838626850348,11743829.852549525,7743829.852549525
Jonas Martin,2022,31.0,MF,Ligue 1,2500000.0,16.141045250928872,10232148.681831019,7732148.681831019
Alexis SÃ¡nchez,2022,32.0,FW,Serie A,3500000.0,16.231800499624292,11204212.822113505,7704212.822113505
Warmed Omari,2022,21.0,DF,Ligue 1,8000000.0,16.56850063590855,15689473.569515616,7689473.569515616
CJ Egan-Riley,2022,18.0,DF,Premier League,800000.0,15.952960210201494,8477787.724995408,7677787.724995408
Maxime Le Marchand,2021,30.0,DF,Premier League,1500000.0,16.03107577650501,9166587.77358054,7666587.77358054
IÃ±igo Ruiz de Galarreta,2024,30.0,MF,La Liga,5000000.0,16.351925249237915,12634290.83357346,7634290.833573461
Thiago Silva,2020,34.0,DF,Ligue 1,4800000.0,16.33552179177472,12428735.284860814,7628735.284860814
Federico Ravaglia,2024,24.0,GK,Serie A,1000000.0,15.970011023556985,8623580.32726149,7623580.327261491
Adam Lallana,2022,33.0,MF,Premier League,2000000.0,16.078288036123006,9609741.985683374,7609741.985683374
Roberto Soldado,2020,34.0,FW,La Liga,800000.0,15.944620519539422,8407379.5886451,7607379.588645101
Charles ArÃ¡nguiz,2022,32.0,MF,Bundesliga,3500000.0,16.22304931724948,11106590.482059047,7606590.482059047
Ryan Gravenberch,2025,22.0,MF,Premier League,47500000.0,17.824406884536288,55086039.00249796,7586039.002497964
Robert Lewandowski,2023,33.0,FW,La Liga,30000000.0,17.442100880534475,37584446.05132133,7584446.051321328
JosÃ© Fonte,2021,36.0,DF,Ligue 1,1500000.0,16.02156512854427,9079820.833686497,7579820.833686497
Jack Cork,2022,32.0,MF,Premier League,1800000.0,16.053394488802564,9373474.364442017,7573474.364442017
Kevin Long,2020,28.0,DF,Premier League,1600000.0,16.03115797336516,9167341.269363103,7567341.269363103
Nikola KaliniÄ,2022,33.0,FW,Serie A,800000.0,15.93895165808452,8359854.1477325205,7559854.1477325205
Santi Cazorla,2020,34.0,MF,La Liga,2500000.0,16.122442854460004,10043565.662980922,7543565.662980922
TomÃ¡s Pina Isla,2020,31.0,MF,La Liga,2000000.0,16.070618538568688,9536321.992473513,7536321.992473513
Samir HandanoviÄ,2020,35.0,GK,Serie A,4000000.0,16.260947547087834,11535588.424696557,7535588.424696557
Toni Kroos,2024,34.0,MF,La Liga,10000000.0,16.679740542729657,17535544.36755354,7535544.36755354
Edinson Cavani,2022,34.0,FW,Premier League,4000000.0,16.25847476646264,11507098.681626368,7507098.681626368
Pontus Jansson,2023,31.0,DF,Premier League,2500000.0,16.1168014430533,9987065.29220855,7487065.2922085505
